khipu_id,num_nodes,depth,avg_branching,model
synthetic_empirical_54,15,1,6.333333333333333,empirical_random
synthetic_empirical_55,36,2,126.0,empirical_random
synthetic_empirical_56,34,2,8.486486486486486,empirical_random
synthetic_empirical_57,16,2,3.5945945945945947,empirical_random
synthetic_empirical_58,288,2,3.8983050847457625,empirical_random
synthetic_empirical_59,172,4,0.0,empirical_random
synthetic_empirical_60,172,3,10.555555555555555,empirical_random
synthetic_empirical_61,48,1,4.75,empirical_random
synthetic_empirical_62,29,2,91.0,empirical_random
synthetic_empirical_63,13,1,2.306122448979592,empirical_random
synthetic_empirical_64,66,2,4.7,empirical_random
synthetic_empirical_65,19,1,8.0,empirical_random
synthetic_empirical_66,4,2,2.176470588235294,empirical_random
synthetic_empirical_67,26,1,4.604166666666667,empirical_random
synthetic_empirical_68,76,2,4.472222222222222,empirical_random
synthetic_empirical_69,8,2,13.0,empirical_random
synthetic_empirical_70,21,3,2.5789473684210527,empirical_random
synthetic_empirical_71,87,1,32.0,empirical_random
synthetic_empirical_72,22,3,11.333333333333334,empirical_random
synthetic_empirical_73,11,1,4.5,empirical_random
synthetic_empirical_74,81,2,74.0,empirical_random
synthetic_empirical_75,37,1,3.25,empirical_random
synthetic_empirical_76,177,4,11.4,empirical_random
synthetic_empirical_77,48,3,12.0,empirical_random
synthetic_empirical_78,34,3,33.0,empirical_random
synthetic_empirical_79,56,1,4.538461538461538,empirical_random
synthetic_empirical_80,21,3,9.0,empirical_random
synthetic_empirical_81,96,1,10.0,empirical_random
synthetic_empirical_82,32,1,4.0,empirical_random
synthetic_empirical_83,90,2,30.0,empirical_random
synthetic_empirical_84,7,2,6.85,empirical_random
synthetic_empirical_85,163,2,4.0,empirical_random
synthetic_empirical_86,101,4,8.75,empirical_random
synthetic_empirical_87,31,3,0.0,empirical_random
synthetic_empirical_88,6,2,3.0,empirical_random
synthetic_empirical_89,58,3,16.0,empirical_random
synthetic_empirical_90,58,3,9.5859375,empirical_random
synthetic_empirical_91,16,1,5.0,empirical_random
synthetic_empirical_92,17,1,2.5,empirical_random
synthetic_empirical_93,375,2,6.0,empirical_random
synthetic_empirical_94,63,1,9.0,empirical_random
synthetic_empirical_95,33,2,27.0,empirical_random
synthetic_empirical_96,134,2,13.0,empirical_random
synthetic_empirical_97,41,1,3.225806451612903,empirical_random
synthetic_empirical_98,33,1,10.0,empirical_random
synthetic_empirical_99,7,2,5.7,empirical_random
synthetic_empirical_100,127,2,4.0,empirical_random
synthetic_empirical_101,68,4,7.0,empirical_random
synthetic_empirical_102,21,1,13.0,empirical_random
synthetic_empirical_103,16,1,91.0,empirical_random
synthetic_empirical_104,79,1,74.0,empirical_random
synthetic_empirical_105,47,2,4.5,empirical_random
synthetic_empirical_106,25,1,0.0,empirical_random
synthetic_empirical_107,25,2,85.5,empirical_random
synthetic_empirical_108,5,2,2.571428571428572,empirical_random
synthetic_empirical_109,101,1,5.769230769230769,empirical_random
synthetic_empirical_110,363,3,1.25,empirical_random
synthetic_empirical_111,16,3,14.0,empirical_random
synthetic_empirical_112,145,2,195.0,empirical_random
synthetic_empirical_113,12,2,20.0,empirical_random
synthetic_empirical_114,219,3,5.411764705882353,empirical_random
synthetic_empirical_115,17,3,4.0,empirical_random
synthetic_empirical_116,21,1,2.6595744680851063,empirical_random
synthetic_empirical_117,286,2,8.1,empirical_random
synthetic_empirical_118,8,2,2.560606060606061,empirical_random
synthetic_empirical_119,68,3,3.8983050847457625,empirical_random
synthetic_empirical_120,327,1,3.8666666666666663,empirical_random
synthetic_empirical_121,21,2,72.0,empirical_random
synthetic_empirical_122,289,2,6.894736842105263,empirical_random
synthetic_empirical_123,31,3,2.5,empirical_random
synthetic_empirical_124,93,2,5.0,empirical_random
synthetic_empirical_125,41,2,5.0,empirical_random
synthetic_empirical_126,102,3,7.310344827586207,empirical_random
synthetic_empirical_127,14,2,11.0,empirical_random
synthetic_empirical_128,50,2,5.0,empirical_random
synthetic_empirical_129,83,2,4.7,empirical_random
synthetic_empirical_130,21,2,18.789473684210527,empirical_random
synthetic_empirical_131,73,2,22.0,empirical_random
synthetic_empirical_132,46,1,33.0,empirical_random
synthetic_empirical_133,13,1,19.0,empirical_random
synthetic_empirical_134,55,1,4.604166666666667,empirical_random
synthetic_empirical_135,24,2,2.306122448979592,empirical_random
synthetic_empirical_136,12,3,4.571428571428571,empirical_random
synthetic_empirical_137,4,3,13.0,empirical_random
synthetic_empirical_138,95,2,4.5,empirical_random
synthetic_empirical_139,55,3,6.75,empirical_random
synthetic_empirical_140,138,3,4.3,empirical_random
synthetic_empirical_141,106,2,2.5,empirical_random
synthetic_empirical_142,13,1,4.454545454545454,empirical_random
synthetic_empirical_143,64,1,5.9,empirical_random
synthetic_empirical_144,57,1,6.5,empirical_random
synthetic_empirical_145,88,2,2.3008849557522124,empirical_random
synthetic_empirical_146,16,2,11.65,empirical_random
synthetic_empirical_147,15,1,189.0,empirical_random
synthetic_empirical_148,60,2,8.486486486486486,empirical_random
synthetic_empirical_149,21,2,120.0,empirical_random
synthetic_empirical_150,56,4,4.472222222222222,empirical_random
synthetic_empirical_151,12,2,5.454545454545454,empirical_random
synthetic_empirical_152,37,1,1.935483870967742,empirical_random
synthetic_empirical_153,13,2,17.0,empirical_random
synthetic_empirical_154,50,1,3.6206896551724137,empirical_random
synthetic_empirical_155,163,1,18.33333333333333,empirical_random
synthetic_empirical_156,18,2,11.25,empirical_random
synthetic_empirical_157,29,1,2.1538461538461537,empirical_random
synthetic_empirical_158,344,4,3.6206896551724137,empirical_random
synthetic_empirical_159,11,3,2.2,empirical_random
synthetic_empirical_160,19,1,6.6,empirical_random
synthetic_empirical_161,76,4,4.818181818181818,empirical_random
synthetic_empirical_162,181,2,1.0,empirical_random
synthetic_empirical_163,78,3,16.4,empirical_random
synthetic_empirical_164,52,1,13.846153846153848,empirical_random
synthetic_empirical_165,7,2,34.0,empirical_random
synthetic_empirical_166,8,3,13.666666666666666,empirical_random
synthetic_empirical_167,26,4,6.0,empirical_random
synthetic_empirical_168,191,2,3.3529411764705883,empirical_random
synthetic_empirical_169,11,1,115.0,empirical_random
synthetic_empirical_170,17,3,1.6666666666666667,empirical_random
synthetic_empirical_171,90,1,5.7,empirical_random
synthetic_empirical_172,25,1,9.0,empirical_random
synthetic_empirical_173,121,1,24.0,empirical_random
synthetic_empirical_174,101,2,11.25,empirical_random
synthetic_empirical_175,6,2,3.0,empirical_random
synthetic_empirical_176,29,3,10.0,empirical_random
synthetic_empirical_177,10,2,12.0,empirical_random
synthetic_empirical_178,17,2,14.0,empirical_random
synthetic_empirical_179,24,1,8.0,empirical_random
synthetic_empirical_180,28,1,21.0,empirical_random
synthetic_empirical_181,6,1,5.454545454545454,empirical_random
synthetic_empirical_182,26,2,26.0,empirical_random
synthetic_empirical_183,93,1,5.0,empirical_random
synthetic_empirical_184,39,3,25.0,empirical_random
synthetic_empirical_185,4,1,3.25,empirical_random
synthetic_empirical_186,114,3,4.0,empirical_random
synthetic_empirical_187,248,1,1.9285714285714288,empirical_random
synthetic_empirical_188,89,2,8.0,empirical_random
synthetic_empirical_189,20,1,36.0,empirical_random
synthetic_empirical_190,5,2,17.2,empirical_random
synthetic_empirical_191,15,2,33.0,empirical_random
synthetic_empirical_192,16,1,2.806201550387597,empirical_random
synthetic_empirical_193,48,1,3.2285714285714286,empirical_random
synthetic_empirical_194,49,1,0.0,empirical_random
synthetic_empirical_195,23,2,186.0,empirical_random
synthetic_empirical_196,116,1,16.333333333333332,empirical_random
synthetic_empirical_197,96,2,7.25,empirical_random
synthetic_empirical_198,135,3,3.9375,empirical_random
synthetic_empirical_199,33,2,2.4,empirical_random
synthetic_empirical_200,304,2,5.6875,empirical_random
synthetic_empirical_201,81,2,6.0,empirical_random
synthetic_empirical_202,16,1,4.0,empirical_random
synthetic_empirical_203,126,2,2.5789473684210527,empirical_random
synthetic_empirical_204,8,2,18.130434782608692,empirical_random
synthetic_empirical_205,1832,2,6.666666666666667,empirical_random
synthetic_empirical_206,13,2,2.4,empirical_random
synthetic_empirical_207,30,1,2.3008849557522124,empirical_random
synthetic_empirical_208,59,4,62.0,empirical_random
synthetic_empirical_209,9,1,24.0,empirical_random
synthetic_empirical_210,219,2,163.0,empirical_random
synthetic_empirical_211,15,2,2.333333333333333,empirical_random
synthetic_empirical_212,10,0,7.0,empirical_random
synthetic_empirical_213,12,2,30.0,empirical_random
synthetic_empirical_214,5,2,4.925925925925926,empirical_random
synthetic_empirical_215,123,2,62.0,empirical_random
synthetic_empirical_216,164,1,22.0,empirical_random
synthetic_empirical_217,96,3,2.3684210526315788,empirical_random
synthetic_empirical_218,75,1,4.3,empirical_random
synthetic_empirical_219,36,4,15.0,empirical_random
synthetic_empirical_220,8,1,14.0,empirical_random
synthetic_empirical_221,7,1,35.0,empirical_random
synthetic_empirical_222,30,1,16.4,empirical_random
synthetic_empirical_223,33,1,15.166666666666666,empirical_random
synthetic_empirical_224,26,1,98.0,empirical_random
synthetic_empirical_225,96,2,6.0,empirical_random
synthetic_empirical_226,68,2,3.282608695652174,empirical_random
synthetic_empirical_227,14,1,4.022222222222222,empirical_random
synthetic_empirical_228,191,4,4.88,empirical_random
synthetic_empirical_229,363,1,5.6,empirical_random
synthetic_empirical_230,56,5,25.0,empirical_random
synthetic_empirical_231,10,4,2.45,empirical_random
synthetic_empirical_232,31,3,5.21875,empirical_random
synthetic_empirical_233,363,4,5.454545454545454,empirical_random
synthetic_empirical_234,35,2,15.0,empirical_random
synthetic_empirical_235,57,2,180.0,empirical_random
synthetic_empirical_236,23,1,30.0,empirical_random
synthetic_empirical_237,77,3,4.0,empirical_random
synthetic_empirical_238,10,1,11.333333333333334,empirical_random
synthetic_empirical_239,56,1,2.2,empirical_random
synthetic_empirical_240,92,3,9.125,empirical_random
synthetic_empirical_241,15,1,3.5789473684210527,empirical_random
synthetic_empirical_242,36,2,6.894736842105263,empirical_random
synthetic_empirical_243,105,1,3.9444444444444446,empirical_random
synthetic_empirical_244,2,1,5.411764705882353,empirical_random
synthetic_empirical_245,4,2,14.5,empirical_random
synthetic_empirical_246,91,1,5.0,empirical_random
synthetic_empirical_247,33,2,3.0,empirical_random
synthetic_empirical_248,13,1,1.75,empirical_random
synthetic_empirical_249,25,1,11.0,empirical_random
synthetic_empirical_250,145,3,15.0,empirical_random
synthetic_empirical_251,269,3,10.0,empirical_random
synthetic_empirical_252,371,1,11.0,empirical_random
synthetic_empirical_253,226,2,9.705882352941176,empirical_random
synthetic_empirical_254,31,1,3.142857142857143,empirical_random
synthetic_empirical_255,56,5,11.0,empirical_random
synthetic_empirical_256,87,2,3.6666666666666665,empirical_random
synthetic_empirical_257,145,2,3.575,empirical_random
synthetic_empirical_258,21,2,2.4901960784313726,empirical_random
synthetic_empirical_259,16,1,18.0,empirical_random
synthetic_empirical_260,7,3,20.0,empirical_random
synthetic_empirical_261,113,2,16.333333333333332,empirical_random
synthetic_empirical_262,26,2,6.727272727272728,empirical_random
synthetic_empirical_263,9,2,2.3684210526315788,empirical_random
synthetic_empirical_264,7,1,2.5,empirical_random
synthetic_empirical_265,573,3,2.25,empirical_random
synthetic_empirical_266,56,1,3.519230769230769,empirical_random
synthetic_empirical_267,45,2,23.0,empirical_random
synthetic_empirical_268,59,3,8.0,empirical_random
synthetic_empirical_269,29,4,4.0,empirical_random
synthetic_empirical_270,31,1,3.9384615384615382,empirical_random
synthetic_empirical_271,19,2,4.694444444444445,empirical_random
synthetic_empirical_272,9,1,2.45,empirical_random
synthetic_empirical_273,162,1,2.238095238095238,empirical_random
synthetic_empirical_274,4,1,5.0,empirical_random
synthetic_empirical_275,0,3,17.0,empirical_random
synthetic_empirical_276,60,2,14.0,empirical_random
synthetic_empirical_277,58,2,8.0,empirical_random
synthetic_empirical_278,0,2,7.5,empirical_random
synthetic_empirical_279,419,2,287.0,empirical_random
synthetic_empirical_280,35,1,38.0,empirical_random
synthetic_empirical_281,59,2,16.0,empirical_random
synthetic_empirical_282,8,2,2.3684210526315788,empirical_random
synthetic_empirical_283,4,2,35.0,empirical_random
synthetic_empirical_284,60,3,12.375,empirical_random
synthetic_empirical_285,12,2,3.8461538461538463,empirical_random
synthetic_empirical_286,28,2,26.0,empirical_random
synthetic_empirical_287,161,2,2.6467065868263475,empirical_random
synthetic_empirical_288,16,2,32.0,empirical_random
synthetic_empirical_289,22,2,11.142857142857142,empirical_random
synthetic_empirical_290,5,2,17.2,empirical_random
synthetic_empirical_291,77,3,18.0,empirical_random
synthetic_empirical_292,71,3,4.428571428571429,empirical_random
synthetic_empirical_293,16,3,7.4411764705882355,empirical_random
synthetic_empirical_294,87,3,3.117647058823529,empirical_random
synthetic_empirical_295,14,3,27.0,empirical_random
synthetic_empirical_296,7,3,111.0,empirical_random
synthetic_empirical_297,17,2,2.238095238095238,empirical_random
synthetic_empirical_298,116,1,27.0,empirical_random
synthetic_empirical_299,15,3,14.666666666666666,empirical_random
synthetic_empirical_300,144,1,2.655172413793104,empirical_random
synthetic_empirical_301,19,1,5.0,empirical_random
synthetic_empirical_302,78,1,16.5,empirical_random
synthetic_empirical_303,15,2,4.5,empirical_random
synthetic_empirical_304,8,3,6.0,empirical_random
synthetic_empirical_305,113,2,4.095238095238095,empirical_random
synthetic_empirical_306,59,5,55.0,empirical_random
synthetic_empirical_307,20,4,8.1,empirical_random
synthetic_empirical_308,195,2,14.5,empirical_random
synthetic_empirical_309,29,2,4.0,empirical_random
synthetic_empirical_310,15,1,0.0,empirical_random
synthetic_empirical_311,55,3,20.0,empirical_random
synthetic_empirical_312,40,2,90.0,empirical_random
synthetic_empirical_313,87,1,3.0,empirical_random
synthetic_empirical_314,26,1,10.125,empirical_random
synthetic_empirical_315,13,2,8.1,empirical_random
synthetic_empirical_316,24,2,38.0,empirical_random
synthetic_empirical_317,126,2,2.2,empirical_random
synthetic_empirical_318,158,3,28.5,empirical_random
synthetic_empirical_319,74,3,2.9166666666666665,empirical_random
synthetic_empirical_320,56,2,14.0,empirical_random
synthetic_empirical_321,14,3,7.0,empirical_random
synthetic_empirical_322,371,3,35.0,empirical_random
synthetic_empirical_323,8,1,4.2727272727272725,empirical_random
synthetic_empirical_324,164,1,13.761904761904765,empirical_random
synthetic_empirical_325,274,2,5.769230769230769,empirical_random
synthetic_empirical_326,36,2,180.0,empirical_random
synthetic_empirical_327,8,3,11.0,empirical_random
synthetic_empirical_328,370,2,12.0,empirical_random
synthetic_empirical_329,126,2,23.0,empirical_random
synthetic_empirical_330,172,2,6.0,empirical_random
synthetic_empirical_331,19,1,4.75,empirical_random
synthetic_empirical_332,75,3,9.333333333333334,empirical_random
synthetic_empirical_333,13,3,27.5,empirical_random
synthetic_empirical_334,248,1,160.0,empirical_random
synthetic_empirical_335,101,1,4.7,empirical_random
synthetic_empirical_336,165,4,9.333333333333334,empirical_random
synthetic_empirical_337,34,1,5.0,empirical_random
synthetic_empirical_338,14,3,3.5,empirical_random
synthetic_empirical_339,11,1,160.0,empirical_random
synthetic_empirical_340,162,2,30.0,empirical_random
synthetic_empirical_341,108,2,2.933333333333333,empirical_random
synthetic_empirical_342,112,4,62.0,empirical_random
synthetic_empirical_343,24,1,20.0,empirical_random
synthetic_empirical_344,112,2,35.0,empirical_random
synthetic_empirical_345,45,2,4.0,empirical_random
synthetic_empirical_346,30,3,11.5,empirical_random
synthetic_empirical_347,219,3,5.6,empirical_random
synthetic_empirical_348,54,3,0.0,empirical_random
synthetic_empirical_349,67,1,2.1,empirical_random
synthetic_empirical_350,106,1,4.604166666666667,empirical_random
synthetic_empirical_351,9,3,3.333333333333333,empirical_random
synthetic_empirical_352,16,1,7.25,empirical_random
synthetic_empirical_353,30,2,3.6445497630331753,empirical_random
synthetic_empirical_354,30,2,75.0,empirical_random
synthetic_empirical_355,48,1,3.64,empirical_random
synthetic_empirical_356,16,2,4.0,empirical_random
synthetic_empirical_357,55,1,8.862068965517242,empirical_random
synthetic_empirical_358,81,1,26.0,empirical_random
synthetic_empirical_359,344,2,2.909090909090909,empirical_random
synthetic_empirical_360,34,3,65.0,empirical_random
synthetic_empirical_361,323,2,15.0,empirical_random
synthetic_empirical_362,18,2,2.0,empirical_random
synthetic_empirical_363,867,1,2.238095238095238,empirical_random
synthetic_empirical_364,54,2,5.0,empirical_random
synthetic_empirical_365,8,3,5.0,empirical_random
synthetic_empirical_366,58,2,1.75,empirical_random
synthetic_empirical_367,15,2,13.5,empirical_random
synthetic_empirical_368,13,2,3.5,empirical_random
synthetic_empirical_369,4,1,7.0,empirical_random
synthetic_empirical_370,73,2,14.0,empirical_random
synthetic_empirical_371,93,1,3.25,empirical_random
synthetic_empirical_372,48,3,5.0,empirical_random
synthetic_empirical_373,9,1,11.142857142857142,empirical_random
synthetic_empirical_374,126,2,17.4,empirical_random
synthetic_empirical_375,14,1,18.0,empirical_random
synthetic_empirical_376,7,2,4.538461538461538,empirical_random
synthetic_empirical_377,282,2,9.615384615384617,empirical_random
synthetic_empirical_378,26,2,101.0,empirical_random
synthetic_empirical_379,145,1,160.0,empirical_random
synthetic_empirical_380,4,2,5.277777777777778,empirical_random
synthetic_empirical_381,258,1,7.578947368421052,empirical_random
synthetic_empirical_382,49,2,8.0,empirical_random
synthetic_empirical_383,13,2,3.5454545454545454,empirical_random
synthetic_empirical_384,17,4,5.25,empirical_random
synthetic_empirical_385,222,3,30.0,empirical_random
synthetic_empirical_386,69,1,0.0,empirical_random
synthetic_empirical_387,103,1,4.916666666666667,empirical_random
synthetic_empirical_388,187,1,89.0,empirical_random
synthetic_empirical_389,542,1,44.0,empirical_random
synthetic_empirical_390,95,3,2.269230769230769,empirical_random
synthetic_empirical_391,15,1,13.5,empirical_random
synthetic_empirical_392,213,3,6.0,empirical_random
synthetic_empirical_393,4,1,12.4,empirical_random
synthetic_empirical_394,237,2,11.238095238095235,empirical_random
synthetic_empirical_395,165,3,11.142857142857142,empirical_random
synthetic_empirical_396,101,2,55.0,empirical_random
synthetic_empirical_397,155,2,13.4,empirical_random
synthetic_empirical_398,6,2,1.5,empirical_random
synthetic_empirical_399,44,1,7.0,empirical_random
synthetic_empirical_400,1228,2,2.7246376811594204,empirical_random
synthetic_empirical_401,10,2,7.027027027027027,empirical_random
synthetic_empirical_402,62,2,4.777777777777778,empirical_random
synthetic_empirical_403,339,3,5.454545454545454,empirical_random
synthetic_empirical_404,34,3,6.5,empirical_random
synthetic_empirical_405,29,2,9.0,empirical_random
synthetic_empirical_406,22,4,4.333333333333333,empirical_random
synthetic_empirical_407,20,1,4.75,empirical_random
synthetic_empirical_408,37,1,6.5,empirical_random
synthetic_empirical_409,0,1,3.9,empirical_random
synthetic_empirical_410,21,1,4.5,empirical_random
synthetic_empirical_411,199,2,2.2857142857142856,empirical_random
synthetic_empirical_412,382,5,4.925925925925926,empirical_random
synthetic_empirical_413,13,2,8.323809523809524,empirical_random
synthetic_empirical_414,9,1,14.5,empirical_random
synthetic_empirical_415,172,2,47.0,empirical_random
synthetic_empirical_416,58,1,3.6944444444444446,empirical_random
synthetic_empirical_417,16,1,39.0,empirical_random
synthetic_empirical_418,16,1,9.333333333333334,empirical_random
synthetic_empirical_419,37,2,0.0,empirical_random
synthetic_empirical_420,28,2,4.7,empirical_random
synthetic_empirical_421,231,1,7.0,empirical_random
synthetic_empirical_422,12,1,3.857142857142857,empirical_random
synthetic_empirical_423,26,1,38.0,empirical_random
synthetic_empirical_424,31,2,6.166666666666667,empirical_random
synthetic_empirical_425,158,5,10.352941176470589,empirical_random
synthetic_empirical_426,54,3,4.7,empirical_random
synthetic_empirical_427,36,1,12.0,empirical_random
synthetic_empirical_428,33,1,4.818181818181818,empirical_random
synthetic_empirical_429,31,2,3.6666666666666665,empirical_random
synthetic_empirical_430,228,1,4.0,empirical_random
synthetic_empirical_431,9,1,2.2916666666666665,empirical_random
synthetic_empirical_432,19,2,10.0,empirical_random
synthetic_empirical_433,87,1,35.0,empirical_random
synthetic_empirical_434,363,2,2.423076923076923,empirical_random
synthetic_empirical_435,258,2,3.125,empirical_random
synthetic_empirical_436,37,1,72.0,empirical_random
synthetic_empirical_437,22,1,5.0,empirical_random
synthetic_empirical_438,37,1,45.0,empirical_random
synthetic_empirical_439,0,2,2.25,empirical_random
synthetic_empirical_440,164,1,30.0,empirical_random
synthetic_empirical_441,28,2,7.25,empirical_random
synthetic_empirical_442,231,2,71.0,empirical_random
synthetic_empirical_443,137,1,12.0,empirical_random
synthetic_empirical_444,6,2,10.77777777777778,empirical_random
synthetic_empirical_445,24,1,3.9,empirical_random
synthetic_empirical_446,258,4,4.2727272727272725,empirical_random
synthetic_empirical_447,30,4,1.9090909090909087,empirical_random
synthetic_empirical_448,248,1,3.5,empirical_random
synthetic_empirical_449,116,2,3.9375,empirical_random
synthetic_empirical_450,191,2,4.310344827586207,empirical_random
synthetic_empirical_451,7,3,14.0,empirical_random
synthetic_empirical_452,17,1,2.833333333333333,empirical_random
synthetic_empirical_453,25,1,82.0,empirical_random
synthetic_empirical_454,17,2,11.0,empirical_random
synthetic_empirical_455,8,2,4.538461538461538,empirical_random
synthetic_empirical_456,150,2,26.0,empirical_random
synthetic_empirical_457,22,3,13.0,empirical_random
synthetic_empirical_458,274,0,8.0,empirical_random
synthetic_empirical_459,88,3,11.333333333333334,empirical_random
synthetic_empirical_460,35,2,6.0,empirical_random
synthetic_empirical_461,12,2,3.0,empirical_random
synthetic_empirical_462,22,1,22.0,empirical_random
synthetic_empirical_463,127,3,3.0,empirical_random
synthetic_empirical_464,42,2,2.2,empirical_random
synthetic_empirical_465,4,1,2.9166666666666665,empirical_random
synthetic_empirical_466,49,3,1.75,empirical_random
synthetic_empirical_467,590,1,18.0,empirical_random
synthetic_empirical_468,10,2,33.0,empirical_random
synthetic_empirical_469,132,2,6.0,empirical_random
synthetic_empirical_470,90,1,13.5,empirical_random
synthetic_empirical_471,34,1,7.0,empirical_random
synthetic_empirical_472,12,1,15.0,empirical_random
synthetic_empirical_473,28,2,319.0,empirical_random
synthetic_empirical_474,19,1,18.0,empirical_random
synthetic_empirical_475,40,1,90.0,empirical_random
synthetic_empirical_476,152,1,4.428571428571429,empirical_random
synthetic_empirical_477,49,2,7.2,empirical_random
synthetic_empirical_478,238,1,90.0,empirical_random
synthetic_empirical_479,34,2,11.5,empirical_random
synthetic_empirical_480,15,3,17.2,empirical_random
synthetic_empirical_481,75,3,73.0,empirical_random
synthetic_empirical_482,31,2,5.6875,empirical_random
synthetic_empirical_483,54,2,4.0,empirical_random
synthetic_empirical_484,331,2,8.0,empirical_random
synthetic_empirical_485,320,4,11.333333333333334,empirical_random
synthetic_empirical_486,33,1,287.0,empirical_random
synthetic_empirical_487,37,1,2.333333333333333,empirical_random
synthetic_empirical_488,164,3,101.0,empirical_random
synthetic_empirical_489,8,1,38.8,empirical_random
synthetic_empirical_490,55,1,1.894736842105263,empirical_random
synthetic_empirical_491,15,2,3.75,empirical_random
synthetic_empirical_492,339,2,9.0,empirical_random
synthetic_empirical_493,19,1,3.575,empirical_random
synthetic_empirical_494,132,1,5.0,empirical_random
synthetic_empirical_495,226,2,34.0,empirical_random
synthetic_empirical_496,52,1,8.0,empirical_random
synthetic_empirical_497,132,2,5.0,empirical_random
synthetic_empirical_498,34,2,4.5,empirical_random
synthetic_empirical_499,79,3,14.5,empirical_random
synthetic_empirical_500,6,1,17.333333333333332,empirical_random
synthetic_empirical_501,5,1,4.405797101449275,empirical_random
synthetic_empirical_502,65,2,7.0,empirical_random
synthetic_empirical_503,99,2,15.0,empirical_random
synthetic_empirical_504,323,2,6.5,empirical_random
synthetic_empirical_505,21,1,10.666666666666666,empirical_random
synthetic_empirical_506,28,1,3.1296296296296298,empirical_random
synthetic_empirical_507,26,4,44.0,empirical_random
synthetic_empirical_508,11,2,18.0,empirical_random
synthetic_empirical_509,197,1,6.183333333333334,empirical_random
synthetic_empirical_510,81,1,2.655172413793104,empirical_random
synthetic_empirical_511,46,2,3.0,empirical_random
synthetic_empirical_512,40,2,5.0,empirical_random
synthetic_empirical_513,80,0,9.0,empirical_random
synthetic_empirical_514,0,1,11.333333333333334,empirical_random
synthetic_empirical_515,56,4,6.0,empirical_random
synthetic_empirical_516,14,2,28.0,empirical_random
synthetic_empirical_517,127,1,3.1,empirical_random
synthetic_empirical_518,10,3,163.0,empirical_random
synthetic_empirical_519,1228,1,30.0,empirical_random
synthetic_empirical_520,8,1,5.166666666666667,empirical_random
synthetic_empirical_521,76,2,29.0,empirical_random
synthetic_empirical_522,8,2,20.0,empirical_random
synthetic_empirical_523,48,1,14.5,empirical_random
synthetic_empirical_524,17,2,120.0,empirical_random
synthetic_empirical_525,163,4,3.9,empirical_random
synthetic_empirical_526,44,2,11.0,empirical_random
synthetic_empirical_527,7,3,5.571428571428571,empirical_random
synthetic_empirical_528,56,3,2.294117647058824,empirical_random
