khipu_id,num_nodes,depth,avg_branching,model
synthetic_constrained_240,10,1,10.0,constrained_random
synthetic_constrained_241,43,2,24.0,constrained_random
synthetic_constrained_242,16,3,5.2,constrained_random
synthetic_constrained_243,108,1,96.0,constrained_random
synthetic_constrained_244,46,3,14.0,constrained_random
synthetic_constrained_245,355,2,186.0,constrained_random
synthetic_constrained_246,4,2,2.75,constrained_random
synthetic_constrained_247,227,2,115.0,constrained_random
synthetic_constrained_248,24,4,5.5,constrained_random
synthetic_constrained_249,14,1,15.5,constrained_random
synthetic_constrained_250,11,2,6.818181818181818,constrained_random
synthetic_constrained_251,6,1,5.166666666666667,constrained_random
synthetic_constrained_252,6,2,2.709090909090909,constrained_random
synthetic_constrained_253,2,1,1.803921568627451,constrained_random
synthetic_constrained_254,8,2,4.310344827586207,constrained_random
synthetic_constrained_255,8,2,4.0,constrained_random
synthetic_constrained_256,1,1,1.95,constrained_random
synthetic_constrained_257,193,2,90.0,constrained_random
synthetic_constrained_258,10,1,11.65,constrained_random
synthetic_constrained_259,9,3,2.75,constrained_random
synthetic_constrained_260,46,4,14.0,constrained_random
synthetic_constrained_261,2,1,2.5454545454545454,constrained_random
synthetic_constrained_262,4,2,2.709090909090909,constrained_random
synthetic_constrained_263,10,2,5.0,constrained_random
synthetic_constrained_264,1,2,0.0,constrained_random
synthetic_constrained_265,2,1,2.4,constrained_random
synthetic_constrained_266,12,1,12.0,constrained_random
synthetic_constrained_267,104,3,41.0,constrained_random
synthetic_constrained_268,16,2,7.578947368421052,constrained_random
synthetic_constrained_269,6,1,8.0,constrained_random
synthetic_constrained_270,4,2,2.1538461538461537,constrained_random
synthetic_constrained_271,10,2,4.472222222222222,constrained_random
synthetic_constrained_272,9,2,4.25,constrained_random
synthetic_constrained_273,4,1,4.2727272727272725,constrained_random
synthetic_constrained_274,90,2,38.0,constrained_random
synthetic_constrained_275,8,3,3.5,constrained_random
synthetic_constrained_276,13,2,6.181818181818182,constrained_random
synthetic_constrained_277,51,3,14.5,constrained_random
synthetic_constrained_278,248,2,112.0,constrained_random
synthetic_constrained_279,5,2,3.225806451612903,constrained_random
synthetic_constrained_280,14,1,16.0,constrained_random
synthetic_constrained_281,8,1,8.444444444444445,constrained_random
synthetic_constrained_282,4,2,2.833333333333333,constrained_random
synthetic_constrained_283,25,1,30.0,constrained_random
synthetic_constrained_284,123,2,64.0,constrained_random
synthetic_constrained_285,7,1,6.5,constrained_random
synthetic_constrained_286,6,3,1.95,constrained_random
synthetic_constrained_287,4,1,4.571428571428571,constrained_random
synthetic_constrained_288,16,2,9.615384615384617,constrained_random
synthetic_constrained_289,42,3,15.166666666666666,constrained_random
synthetic_constrained_290,9,2,3.803921568627451,constrained_random
synthetic_constrained_291,187,2,96.0,constrained_random
synthetic_constrained_292,9,2,5.166666666666667,constrained_random
synthetic_constrained_293,6,2,3.0,constrained_random
synthetic_constrained_294,24,2,13.0,constrained_random
synthetic_constrained_295,307,3,111.0,constrained_random
synthetic_constrained_296,14,2,8.486486486486486,constrained_random
synthetic_constrained_297,28,2,13.0,constrained_random
synthetic_constrained_298,141,4,33.0,constrained_random
synthetic_constrained_299,5,2,3.125,constrained_random
synthetic_constrained_300,226,3,76.0,constrained_random
synthetic_constrained_301,9,2,3.9384615384615382,constrained_random
synthetic_constrained_302,3,1,3.225806451612903,constrained_random
synthetic_constrained_303,6,2,2.909090909090909,constrained_random
synthetic_constrained_304,8,2,4.310344827586207,constrained_random
synthetic_constrained_305,7,1,9.333333333333334,constrained_random
synthetic_constrained_306,275,3,89.0,constrained_random
synthetic_constrained_307,1,0,2.333333333333333,constrained_random
synthetic_constrained_308,37,4,10.0,constrained_random
synthetic_constrained_309,18,2,9.333333333333334,constrained_random
synthetic_constrained_310,3,1,3.809523809523809,constrained_random
synthetic_constrained_311,5,2,3.5,constrained_random
synthetic_constrained_312,8,2,4.0,constrained_random
synthetic_constrained_313,14,2,7.5,constrained_random
synthetic_constrained_314,1,1,1.9090909090909087,constrained_random
synthetic_constrained_315,19,2,11.0,constrained_random
synthetic_constrained_316,14,2,8.15,constrained_random
synthetic_constrained_317,16,2,7.769230769230769,constrained_random
synthetic_constrained_318,8,2,4.333333333333333,constrained_random
synthetic_constrained_319,9,1,11.5,constrained_random
synthetic_constrained_320,6,2,3.888888888888889,constrained_random
synthetic_constrained_321,3,1,4.0,constrained_random
synthetic_constrained_322,5,2,2.833333333333333,constrained_random
synthetic_constrained_323,10,4,2.3684210526315788,constrained_random
synthetic_constrained_324,2,1,1.9,constrained_random
synthetic_constrained_325,36,2,21.0,constrained_random
synthetic_constrained_326,1,1,1.0,constrained_random
synthetic_constrained_327,5,3,2.2857142857142856,constrained_random
synthetic_constrained_328,7,3,3.0,constrained_random
synthetic_constrained_329,20,1,24.0,constrained_random
synthetic_constrained_330,4,2,2.8125,constrained_random
synthetic_constrained_331,12,1,11.238095238095235,constrained_random
synthetic_constrained_332,6,2,3.0,constrained_random
synthetic_constrained_333,4,2,2.4,constrained_random
synthetic_constrained_334,5,1,5.7,constrained_random
synthetic_constrained_335,6,2,3.152941176470588,constrained_random
synthetic_constrained_336,4,2,1.8823529411764703,constrained_random
synthetic_constrained_337,3,1,3.125,constrained_random
synthetic_constrained_338,130,4,38.0,constrained_random
synthetic_constrained_339,3,1,3.0,constrained_random
synthetic_constrained_340,160,1,195.0,constrained_random
synthetic_constrained_341,16,1,14.0,constrained_random
synthetic_constrained_342,37,3,15.0,constrained_random
synthetic_constrained_343,14,3,5.769230769230769,constrained_random
synthetic_constrained_344,7,2,3.3043478260869565,constrained_random
synthetic_constrained_345,3,1,3.25,constrained_random
synthetic_constrained_346,6,2,3.75,constrained_random
synthetic_constrained_347,51,2,24.0,constrained_random
synthetic_constrained_348,18,2,11.5,constrained_random
synthetic_constrained_349,150,2,89.0,constrained_random
synthetic_constrained_350,5,2,2.238095238095238,constrained_random
synthetic_constrained_351,8,1,9.0,constrained_random
synthetic_constrained_352,330,2,163.0,constrained_random
synthetic_constrained_353,34,3,14.0,constrained_random
synthetic_constrained_354,1,0,3.8666666666666663,constrained_random
synthetic_constrained_355,55,1,62.0,constrained_random
synthetic_constrained_356,29,2,15.0,constrained_random
synthetic_constrained_357,26,1,30.0,constrained_random
synthetic_constrained_358,18,1,18.0,constrained_random
synthetic_constrained_359,3,1,3.0,constrained_random
synthetic_constrained_360,1,3,0.0,constrained_random
synthetic_constrained_361,10,2,6.0,constrained_random
synthetic_constrained_362,3,1,3.5,constrained_random
synthetic_constrained_363,150,3,55.0,constrained_random
synthetic_constrained_364,59,2,25.0,constrained_random
synthetic_constrained_365,1,1,1.75,constrained_random
synthetic_constrained_366,38,2,18.33333333333333,constrained_random
synthetic_constrained_367,11,1,14.0,constrained_random
synthetic_constrained_368,24,3,10.0,constrained_random
synthetic_constrained_369,9,2,3.9384615384615382,constrained_random
synthetic_constrained_370,4,2,3.0,constrained_random
synthetic_constrained_371,64,2,29.0,constrained_random
synthetic_constrained_372,39,2,16.333333333333332,constrained_random
synthetic_constrained_373,33,1,30.0,constrained_random
synthetic_constrained_374,3,2,1.803921568627451,constrained_random
synthetic_constrained_375,5,1,6.818181818181818,constrained_random
synthetic_constrained_376,10,1,9.0,constrained_random
synthetic_constrained_377,18,1,20.0,constrained_random
synthetic_constrained_378,35,2,18.5,constrained_random
synthetic_constrained_379,3,1,3.5789473684210527,constrained_random
synthetic_constrained_380,27,1,28.5,constrained_random
synthetic_constrained_381,13,1,14.0,constrained_random
synthetic_constrained_382,4,2,2.3684210526315788,constrained_random
synthetic_constrained_383,8,2,4.1,constrained_random
synthetic_constrained_384,141,2,75.0,constrained_random
synthetic_constrained_385,1,0,9.0,constrained_random
synthetic_constrained_386,6,2,3.3,constrained_random
synthetic_constrained_387,7,2,3.25,constrained_random
synthetic_constrained_388,1,4,0.0,constrained_random
synthetic_constrained_389,17,4,3.803921568627451,constrained_random
synthetic_constrained_390,11,2,6.0,constrained_random
synthetic_constrained_391,5,1,4.310344827586207,constrained_random
synthetic_constrained_392,7,3,3.125,constrained_random
synthetic_constrained_393,3,2,1.9285714285714288,constrained_random
synthetic_constrained_394,26,1,25.0,constrained_random
synthetic_constrained_395,282,2,140.5,constrained_random
synthetic_constrained_396,3,2,2.352,constrained_random
synthetic_constrained_397,4,2,2.5454545454545454,constrained_random
synthetic_constrained_398,111,1,100.0,constrained_random
synthetic_constrained_399,51,3,18.130434782608692,constrained_random
synthetic_constrained_400,30,1,35.0,constrained_random
synthetic_constrained_401,11,1,9.705882352941176,constrained_random
synthetic_constrained_402,7,3,2.2916666666666665,constrained_random
synthetic_constrained_403,16,3,5.0,constrained_random
synthetic_constrained_404,11,1,12.0,constrained_random
synthetic_constrained_405,6,2,3.0,constrained_random
synthetic_constrained_406,25,2,12.0,constrained_random
synthetic_constrained_407,185,3,55.0,constrained_random
synthetic_constrained_408,7,2,3.75,constrained_random
synthetic_constrained_409,121,2,55.0,constrained_random
synthetic_constrained_410,5,1,6.727272727272728,constrained_random
synthetic_constrained_411,14,1,18.130434782608692,constrained_random
synthetic_constrained_412,26,2,16.333333333333332,constrained_random
synthetic_constrained_413,10,2,4.7043478260869565,constrained_random
synthetic_constrained_414,8,2,5.0,constrained_random
synthetic_constrained_415,20,1,20.0,constrained_random
synthetic_constrained_416,6,2,2.8947368421052637,constrained_random
synthetic_constrained_417,28,2,13.0,constrained_random
synthetic_constrained_418,14,2,6.269230769230769,constrained_random
synthetic_constrained_419,19,3,7.578947368421052,constrained_random
synthetic_constrained_420,43,2,22.33333333333333,constrained_random
synthetic_constrained_421,37,4,8.0,constrained_random
synthetic_constrained_422,23,4,6.0,constrained_random
synthetic_constrained_423,10,1,10.77777777777778,constrained_random
synthetic_constrained_424,18,1,18.5,constrained_random
synthetic_constrained_425,9,2,5.21875,constrained_random
synthetic_constrained_426,6,1,6.818181818181818,constrained_random
synthetic_constrained_427,47,3,13.416666666666666,constrained_random
synthetic_constrained_428,7,2,4.375,constrained_random
synthetic_constrained_429,62,3,18.0,constrained_random
synthetic_constrained_430,1,1,1.95,constrained_random
synthetic_constrained_431,9,1,9.0,constrained_random
synthetic_constrained_432,9,2,5.076923076923077,constrained_random
synthetic_constrained_433,3,1,2.833333333333333,constrained_random
synthetic_constrained_434,51,1,47.0,constrained_random
synthetic_constrained_435,12,1,15.0,constrained_random
synthetic_constrained_436,12,1,10.555555555555555,constrained_random
synthetic_constrained_437,4,1,5.0,constrained_random
synthetic_constrained_438,5,1,6.0,constrained_random
synthetic_constrained_439,7,3,3.0,constrained_random
synthetic_constrained_440,20,2,9.0,constrained_random
synthetic_constrained_441,1,1,0.0,constrained_random
synthetic_constrained_442,4,1,4.0,constrained_random
synthetic_constrained_443,3,1,2.8421052631578947,constrained_random
synthetic_constrained_444,57,1,65.0,constrained_random
synthetic_constrained_445,93,2,45.0,constrained_random
synthetic_constrained_446,12,2,6.818181818181818,constrained_random
synthetic_constrained_447,1,2,1.0,constrained_random
synthetic_constrained_448,1,0,2.891304347826087,constrained_random
synthetic_constrained_449,26,2,11.4,constrained_random
synthetic_constrained_450,1,0,6.5,constrained_random
synthetic_constrained_451,5,3,2.1,constrained_random
synthetic_constrained_452,18,4,5.0,constrained_random
synthetic_constrained_453,23,3,8.785714285714286,constrained_random
synthetic_constrained_454,30,2,15.0,constrained_random
synthetic_constrained_455,149,1,164.0,constrained_random
synthetic_constrained_456,13,4,3.3157894736842106,constrained_random
synthetic_constrained_457,7,2,3.803921568627451,constrained_random
synthetic_constrained_458,9,2,5.6875,constrained_random
synthetic_constrained_459,10,2,6.0,constrained_random
synthetic_constrained_460,34,2,17.0,constrained_random
synthetic_constrained_461,22,1,24.0,constrained_random
synthetic_constrained_462,10,2,6.0,constrained_random
synthetic_constrained_463,2,1,2.423076923076923,constrained_random
synthetic_constrained_464,337,2,189.0,constrained_random
synthetic_constrained_465,7,1,6.75,constrained_random
synthetic_constrained_466,10,2,5.0,constrained_random
synthetic_constrained_467,5,1,5.277777777777778,constrained_random
synthetic_constrained_468,2,1,2.1538461538461537,constrained_random
synthetic_constrained_469,5,2,3.333333333333333,constrained_random
synthetic_constrained_470,23,3,7.25,constrained_random
synthetic_constrained_471,4,1,4.125,constrained_random
synthetic_constrained_472,54,1,47.0,constrained_random
synthetic_constrained_473,15,2,6.666666666666667,constrained_random
synthetic_constrained_474,14,2,9.0,constrained_random
synthetic_constrained_475,3,1,4.0,constrained_random
synthetic_constrained_476,66,1,72.0,constrained_random
synthetic_constrained_477,9,1,11.5,constrained_random
synthetic_constrained_478,30,2,14.0,constrained_random
synthetic_constrained_479,29,1,30.0,constrained_random
synthetic_constrained_480,6,2,3.575,constrained_random
synthetic_constrained_481,13,3,5.166666666666667,constrained_random
synthetic_constrained_482,92,3,30.5,constrained_random
synthetic_constrained_483,8,2,4.571428571428571,constrained_random
synthetic_constrained_484,11,2,7.0,constrained_random
synthetic_constrained_485,3,1,3.16,constrained_random
synthetic_constrained_486,99,2,56.0,constrained_random
synthetic_constrained_487,20,3,8.323809523809524,constrained_random
synthetic_constrained_488,40,2,18.0,constrained_random
synthetic_constrained_489,89,3,32.0,constrained_random
synthetic_constrained_490,2,1,2.2,constrained_random
synthetic_constrained_491,51,4,13.761904761904765,constrained_random
synthetic_constrained_492,7,3,2.333333333333333,constrained_random
synthetic_constrained_493,2,2,1.7142857142857142,constrained_random
synthetic_constrained_494,12,3,3.954545454545455,constrained_random
synthetic_constrained_495,24,1,24.0,constrained_random
synthetic_constrained_496,12,2,5.411764705882353,constrained_random
synthetic_constrained_497,9,1,11.666666666666666,constrained_random
synthetic_constrained_498,12,1,14.5,constrained_random
synthetic_constrained_499,20,2,9.0,constrained_random
synthetic_constrained_500,4,1,5.0,constrained_random
synthetic_constrained_501,4,1,5.0,constrained_random
synthetic_constrained_502,31,3,10.0,constrained_random
synthetic_constrained_503,43,3,12.5,constrained_random
synthetic_constrained_504,11,2,5.833333333333333,constrained_random
synthetic_constrained_505,9,2,4.0,constrained_random
synthetic_constrained_506,3,1,3.5,constrained_random
synthetic_constrained_507,1,2,0.0,constrained_random
synthetic_constrained_508,83,1,74.0,constrained_random
synthetic_constrained_509,8,2,4.472222222222222,constrained_random
synthetic_constrained_510,48,2,29.0,constrained_random
synthetic_constrained_511,6,2,3.2358490566037736,constrained_random
synthetic_constrained_512,4,2,2.1538461538461537,constrained_random
synthetic_constrained_513,13,2,8.0,constrained_random
synthetic_constrained_514,7,3,2.8,constrained_random
synthetic_constrained_515,15,3,5.0,constrained_random
synthetic_constrained_516,14,2,9.125,constrained_random
synthetic_constrained_517,5,2,2.5789473684210527,constrained_random
synthetic_constrained_518,56,3,16.4,constrained_random
synthetic_constrained_519,4,1,5.0,constrained_random
synthetic_constrained_520,59,2,36.0,constrained_random
synthetic_constrained_521,6,2,3.5,constrained_random
synthetic_constrained_522,11,2,6.818181818181818,constrained_random
synthetic_constrained_523,18,2,11.0,constrained_random
synthetic_constrained_524,36,4,8.0,constrained_random
synthetic_constrained_525,21,1,21.0,constrained_random
