khipu_id,num_nodes,depth,avg_branching,model
synthetic_uniform_112,406,4,226.7765305476207,uniform_random
synthetic_uniform_113,583,3,294.231554626297,uniform_random
synthetic_uniform_114,1441,5,50.432255749517175,uniform_random
synthetic_uniform_115,1356,4,91.85424222649384,uniform_random
synthetic_uniform_116,500,4,63.42356135415723,uniform_random
synthetic_uniform_117,302,2,175.76358918093882,uniform_random
synthetic_uniform_118,438,2,257.555883402103,uniform_random
synthetic_uniform_119,630,2,2.905595131117727,uniform_random
synthetic_uniform_120,47,4,103.7065763067748,uniform_random
synthetic_uniform_121,228,0,219.58972255698708,uniform_random
synthetic_uniform_122,886,2,229.8178831312998,uniform_random
synthetic_uniform_123,462,0,142.1671877498739,uniform_random
synthetic_uniform_124,723,3,39.189817354674986,uniform_random
synthetic_uniform_125,999,0,6.001492969111586,uniform_random
synthetic_uniform_126,1789,1,217.6815741564783,uniform_random
synthetic_uniform_127,673,0,96.4961181948102,uniform_random
synthetic_uniform_128,1344,0,5.758888304511023,uniform_random
synthetic_uniform_129,1744,5,288.6750873111712,uniform_random
synthetic_uniform_130,1394,2,266.42159864309474,uniform_random
synthetic_uniform_131,1273,1,219.48874208430712,uniform_random
synthetic_uniform_132,789,5,278.45719378433967,uniform_random
synthetic_uniform_133,59,5,149.7861806756274,uniform_random
synthetic_uniform_134,1748,0,31.662870320413763,uniform_random
synthetic_uniform_135,831,3,71.65813466740914,uniform_random
synthetic_uniform_136,1597,1,113.32269561799885,uniform_random
synthetic_uniform_137,453,4,144.75847820907046,uniform_random
synthetic_uniform_138,715,2,133.84677593031705,uniform_random
synthetic_uniform_139,1694,0,275.0618612220562,uniform_random
synthetic_uniform_140,948,0,156.5950029148899,uniform_random
synthetic_uniform_141,21,1,197.94083358523494,uniform_random
synthetic_uniform_142,56,5,147.6527528067465,uniform_random
synthetic_uniform_143,1486,4,143.17324824057923,uniform_random
synthetic_uniform_144,499,0,62.386359792909,uniform_random
synthetic_uniform_145,1394,5,219.45364088964934,uniform_random
synthetic_uniform_146,735,1,244.49155639485767,uniform_random
synthetic_uniform_147,1707,1,304.97218608548076,uniform_random
synthetic_uniform_148,725,0,159.62967188209055,uniform_random
synthetic_uniform_149,1390,0,12.48066749922157,uniform_random
synthetic_uniform_150,1412,3,276.97471944686737,uniform_random
synthetic_uniform_151,674,3,163.18176576180076,uniform_random
synthetic_uniform_152,1614,1,82.46978253436752,uniform_random
synthetic_uniform_153,514,3,24.38635274142922,uniform_random
synthetic_uniform_154,1533,2,241.768729366261,uniform_random
synthetic_uniform_155,1114,3,131.07596851469228,uniform_random
synthetic_uniform_156,299,3,145.04710567166953,uniform_random
synthetic_uniform_157,43,1,262.8629208311937,uniform_random
synthetic_uniform_158,633,4,83.67016723411048,uniform_random
synthetic_uniform_159,125,3,200.6857962204475,uniform_random
synthetic_uniform_160,1414,1,139.04656943962092,uniform_random
synthetic_uniform_161,1463,1,4.1454416399938925,uniform_random
synthetic_uniform_162,897,4,8.683757936338726,uniform_random
synthetic_uniform_163,458,0,251.20054520876135,uniform_random
synthetic_uniform_164,99,1,16.787111270829623,uniform_random
synthetic_uniform_165,447,0,241.1616606101823,uniform_random
synthetic_uniform_166,14,5,20.649185763670957,uniform_random
synthetic_uniform_167,1268,3,244.1333514284286,uniform_random
synthetic_uniform_168,28,3,213.44721583797747,uniform_random
synthetic_uniform_169,1390,1,204.74172762661462,uniform_random
synthetic_uniform_170,645,1,276.6407816023114,uniform_random
synthetic_uniform_171,1341,5,296.4767029119657,uniform_random
synthetic_uniform_172,823,1,257.0070676677584,uniform_random
synthetic_uniform_173,111,1,114.23359617449333,uniform_random
synthetic_uniform_174,726,4,190.86485233665158,uniform_random
synthetic_uniform_175,1462,4,138.1029280716569,uniform_random
synthetic_uniform_176,1736,4,46.35125141119972,uniform_random
synthetic_uniform_177,908,2,310.5664747327747,uniform_random
synthetic_uniform_178,1466,3,97.19611699338256,uniform_random
synthetic_uniform_179,1707,1,42.38173237190108,uniform_random
synthetic_uniform_180,433,4,84.45853783490787,uniform_random
synthetic_uniform_181,1626,5,54.195122042577665,uniform_random
synthetic_uniform_182,1352,5,259.6791363902232,uniform_random
synthetic_uniform_183,1035,4,262.6251365918083,uniform_random
synthetic_uniform_184,1051,5,174.7600355937204,uniform_random
synthetic_uniform_185,1631,0,314.59881050556953,uniform_random
synthetic_uniform_186,1716,0,238.87970924162332,uniform_random
synthetic_uniform_187,356,1,190.922072640707,uniform_random
synthetic_uniform_188,1374,1,195.72397930014134,uniform_random
synthetic_uniform_189,1743,2,296.5810603863291,uniform_random
synthetic_uniform_190,1376,2,171.9534193833195,uniform_random
synthetic_uniform_191,235,3,140.35873067854448,uniform_random
synthetic_uniform_192,1111,1,27.81587164799856,uniform_random
synthetic_uniform_193,1180,5,302.13396963507114,uniform_random
synthetic_uniform_194,367,3,258.24637232689497,uniform_random
synthetic_uniform_195,1104,2,236.52343562884576,uniform_random
synthetic_uniform_196,1696,3,190.9428759539088,uniform_random
synthetic_uniform_197,352,1,225.35203417833515,uniform_random
synthetic_uniform_198,896,2,140.46346295845444,uniform_random
synthetic_uniform_199,1559,3,104.64871722190526,uniform_random
synthetic_uniform_200,549,1,20.130708131945145,uniform_random
synthetic_uniform_201,1121,2,232.95999346730875,uniform_random
synthetic_uniform_202,436,5,55.279010662589705,uniform_random
synthetic_uniform_203,636,2,56.88706341255642,uniform_random
synthetic_uniform_204,103,5,83.90558964974022,uniform_random
synthetic_uniform_205,1063,0,278.30780411701824,uniform_random
synthetic_uniform_206,626,4,190.60796107472314,uniform_random
synthetic_uniform_207,249,3,33.638714546003705,uniform_random
synthetic_uniform_208,1806,4,215.8171043714298,uniform_random
synthetic_uniform_209,617,4,186.35424694383372,uniform_random
synthetic_uniform_210,1650,3,129.16916244193655,uniform_random
synthetic_uniform_211,277,2,141.78495632433342,uniform_random
synthetic_uniform_212,33,2,283.0801502130205,uniform_random
synthetic_uniform_213,1769,3,113.18082548649456,uniform_random
synthetic_uniform_214,261,5,61.271107925125534,uniform_random
synthetic_uniform_215,429,2,260.8937568118934,uniform_random
synthetic_uniform_216,1634,3,81.28391177748554,uniform_random
synthetic_uniform_217,965,2,222.2032154892567,uniform_random
synthetic_uniform_218,1421,1,78.44407353680712,uniform_random
synthetic_uniform_219,1362,1,300.80356663261944,uniform_random
synthetic_uniform_220,908,3,252.83307786100545,uniform_random
synthetic_uniform_221,1159,3,232.68421459023946,uniform_random
synthetic_uniform_222,458,3,183.44434663972982,uniform_random
synthetic_uniform_223,449,2,310.7121283564317,uniform_random
synthetic_uniform_224,320,1,70.03172918836108,uniform_random
synthetic_uniform_225,267,5,70.54338685398956,uniform_random
synthetic_uniform_226,501,2,24.95790323566877,uniform_random
synthetic_uniform_227,910,5,242.55595113337313,uniform_random
synthetic_uniform_228,956,3,100.83069504522736,uniform_random
synthetic_uniform_229,445,2,50.54256870326764,uniform_random
synthetic_uniform_230,845,3,238.19774146843017,uniform_random
synthetic_uniform_231,1479,4,11.772618411400241,uniform_random
synthetic_uniform_232,1652,4,305.7285753150466,uniform_random
synthetic_uniform_233,665,2,216.08916521215983,uniform_random
synthetic_uniform_234,926,1,272.69119144509636,uniform_random
synthetic_uniform_235,1742,3,215.4738100593124,uniform_random
synthetic_uniform_236,1657,3,21.094472808293673,uniform_random
synthetic_uniform_237,1597,5,192.14704462648615,uniform_random
synthetic_uniform_238,1294,1,72.148051973384,uniform_random
synthetic_uniform_239,814,4,139.8283540528085,uniform_random
synthetic_uniform_240,106,0,182.32396828815692,uniform_random
synthetic_uniform_241,1144,2,17.433684535538468,uniform_random
synthetic_uniform_242,651,0,62.91394732217583,uniform_random
synthetic_uniform_243,1061,1,270.98136311015645,uniform_random
synthetic_uniform_244,19,5,15.04955284650449,uniform_random
synthetic_uniform_245,1081,5,318.8440918488169,uniform_random
synthetic_uniform_246,1108,3,89.92328499548363,uniform_random
synthetic_uniform_247,1010,0,257.68988485022254,uniform_random
synthetic_uniform_248,1461,1,146.5838045210632,uniform_random
synthetic_uniform_249,1173,0,221.56690586697346,uniform_random
synthetic_uniform_250,1643,5,8.093253172669248,uniform_random
synthetic_uniform_251,642,1,272.2162914886962,uniform_random
synthetic_uniform_252,1203,1,109.67528788501288,uniform_random
synthetic_uniform_253,709,3,17.34598108191812,uniform_random
synthetic_uniform_254,1688,1,70.38594983816186,uniform_random
synthetic_uniform_255,189,5,95.07069806032679,uniform_random
synthetic_uniform_256,933,3,81.60416221815395,uniform_random
synthetic_uniform_257,331,0,183.9992799128533,uniform_random
synthetic_uniform_258,684,0,259.4571438356356,uniform_random
synthetic_uniform_259,876,0,197.33978000113086,uniform_random
synthetic_uniform_260,1393,4,92.09081099291554,uniform_random
synthetic_uniform_261,985,1,251.83897654473876,uniform_random
synthetic_uniform_262,115,3,20.51288820148338,uniform_random
synthetic_uniform_263,290,4,70.13313711580525,uniform_random
synthetic_uniform_264,1625,3,118.21010844769502,uniform_random
synthetic_uniform_265,1588,0,235.39705875133433,uniform_random
synthetic_uniform_266,92,1,128.62328215627565,uniform_random
synthetic_uniform_267,36,0,265.6915689720123,uniform_random
synthetic_uniform_268,1354,2,215.18666011938168,uniform_random
synthetic_uniform_269,1513,5,150.21408794186078,uniform_random
synthetic_uniform_270,1517,1,139.37136163493366,uniform_random
synthetic_uniform_271,638,3,83.12685896101502,uniform_random
synthetic_uniform_272,265,2,269.41636950097654,uniform_random
synthetic_uniform_273,1273,4,75.91061066104417,uniform_random
synthetic_uniform_274,338,5,57.02407810520207,uniform_random
synthetic_uniform_275,782,3,156.37052871537912,uniform_random
synthetic_uniform_276,366,2,16.89456151790311,uniform_random
synthetic_uniform_277,584,2,87.23640754159102,uniform_random
synthetic_uniform_278,390,0,43.37488500439557,uniform_random
synthetic_uniform_279,714,3,183.85576980271762,uniform_random
synthetic_uniform_280,90,5,3.3610239396212718,uniform_random
synthetic_uniform_281,704,0,195.76186428521754,uniform_random
synthetic_uniform_282,1819,4,40.65279061322823,uniform_random
synthetic_uniform_283,40,4,205.47275408148067,uniform_random
synthetic_uniform_284,1610,3,6.1428859763835355,uniform_random
synthetic_uniform_285,761,4,174.26370572899077,uniform_random
synthetic_uniform_286,1727,4,259.64042755420076,uniform_random
synthetic_uniform_287,1190,0,298.66183708826765,uniform_random
synthetic_uniform_288,171,3,278.16214151557216,uniform_random
synthetic_uniform_289,1457,1,80.67732742011282,uniform_random
synthetic_uniform_290,578,0,281.1974836106772,uniform_random
synthetic_uniform_291,426,4,94.11463067176892,uniform_random
synthetic_uniform_292,1670,4,237.91720592407083,uniform_random
synthetic_uniform_293,197,3,271.9453165586728,uniform_random
synthetic_uniform_294,753,3,131.70765937375015,uniform_random
synthetic_uniform_295,411,4,291.05079683560024,uniform_random
synthetic_uniform_296,1805,1,117.24531425907523,uniform_random
synthetic_uniform_297,1013,1,238.95153012584126,uniform_random
synthetic_uniform_298,726,2,15.620140397790411,uniform_random
synthetic_uniform_299,84,3,49.735281313181375,uniform_random
synthetic_uniform_300,1735,3,314.31780580646137,uniform_random
synthetic_uniform_301,1304,0,145.8336791111015,uniform_random
synthetic_uniform_302,1538,5,95.85083836556456,uniform_random
synthetic_uniform_303,254,4,221.02514467575153,uniform_random
synthetic_uniform_304,1386,5,163.378278659717,uniform_random
synthetic_uniform_305,838,3,60.181704198848145,uniform_random
synthetic_uniform_306,915,3,293.9507709119437,uniform_random
synthetic_uniform_307,865,0,55.42904693684812,uniform_random
synthetic_uniform_308,660,3,278.3251137281626,uniform_random
synthetic_uniform_309,1709,3,267.54843232201074,uniform_random
synthetic_uniform_310,1270,3,116.69470192739698,uniform_random
synthetic_uniform_311,773,3,315.2853787800941,uniform_random
synthetic_uniform_312,184,3,7.6972639373935205,uniform_random
synthetic_uniform_313,1751,2,293.16542536654634,uniform_random
synthetic_uniform_314,1251,4,27.829773729159335,uniform_random
synthetic_uniform_315,890,4,63.43304682894533,uniform_random
synthetic_uniform_316,628,1,289.98488721602234,uniform_random
synthetic_uniform_317,320,0,58.34917612474176,uniform_random
synthetic_uniform_318,506,5,148.56667465248813,uniform_random
synthetic_uniform_319,1275,4,134.2567255198879,uniform_random
synthetic_uniform_320,1721,5,124.8928595231361,uniform_random
synthetic_uniform_321,1805,0,148.7427875882403,uniform_random
synthetic_uniform_322,1804,5,227.55647621856696,uniform_random
synthetic_uniform_323,549,1,133.74707106759183,uniform_random
synthetic_uniform_324,874,0,111.63399300196639,uniform_random
synthetic_uniform_325,540,1,107.03159249518382,uniform_random
synthetic_uniform_326,1499,3,152.0593648009005,uniform_random
synthetic_uniform_327,1476,2,89.10425212888231,uniform_random
synthetic_uniform_328,1056,4,280.5139084537723,uniform_random
synthetic_uniform_329,927,0,219.38047665311234,uniform_random
synthetic_uniform_330,1011,1,227.30593788128112,uniform_random
synthetic_uniform_331,1590,3,63.80675850207166,uniform_random
synthetic_uniform_332,1288,4,71.1786253965177,uniform_random
synthetic_uniform_333,385,1,131.1233923218275,uniform_random
synthetic_uniform_334,1326,2,284.8703043543135,uniform_random
synthetic_uniform_335,292,5,53.884406092729115,uniform_random
synthetic_uniform_336,591,2,162.9208783126442,uniform_random
synthetic_uniform_337,276,1,200.646915469327,uniform_random
synthetic_uniform_338,869,4,230.44673802823613,uniform_random
synthetic_uniform_339,1582,3,116.52460834550163,uniform_random
synthetic_uniform_340,1274,3,248.11833033465194,uniform_random
synthetic_uniform_341,919,3,44.9312696123626,uniform_random
synthetic_uniform_342,794,1,253.88204367730128,uniform_random
synthetic_uniform_343,370,5,317.4161776174242,uniform_random
synthetic_uniform_344,1146,4,199.73904582895327,uniform_random
synthetic_uniform_345,1373,1,131.30225936229013,uniform_random
synthetic_uniform_346,163,3,96.13558879783984,uniform_random
synthetic_uniform_347,1611,4,162.71601311003425,uniform_random
synthetic_uniform_348,600,2,259.1520629400772,uniform_random
synthetic_uniform_349,1406,0,195.148033932982,uniform_random
synthetic_uniform_350,1731,3,1.124145792090272,uniform_random
synthetic_uniform_351,876,2,262.11629541912055,uniform_random
synthetic_uniform_352,1090,1,180.03449146286758,uniform_random
synthetic_uniform_353,1255,5,1.5393202091955964,uniform_random
synthetic_uniform_354,1432,1,115.93815314363952,uniform_random
synthetic_uniform_355,477,2,198.85697596290228,uniform_random
synthetic_uniform_356,1063,0,92.61140664282259,uniform_random
synthetic_uniform_357,1772,1,16.87856120348944,uniform_random
synthetic_uniform_358,1447,4,292.8344584875986,uniform_random
synthetic_uniform_359,1629,1,177.9372464876704,uniform_random
synthetic_uniform_360,1650,4,29.837929108559646,uniform_random
synthetic_uniform_361,1250,1,37.109402069601714,uniform_random
synthetic_uniform_362,1080,5,57.44615320811392,uniform_random
synthetic_uniform_363,200,1,49.50306199147966,uniform_random
synthetic_uniform_364,1082,5,74.82251009200954,uniform_random
synthetic_uniform_365,1158,5,100.44494590124133,uniform_random
synthetic_uniform_366,576,0,134.7868833730536,uniform_random
synthetic_uniform_367,641,4,50.40640302664961,uniform_random
synthetic_uniform_368,1397,1,68.79076827327826,uniform_random
synthetic_uniform_369,1161,5,25.66510104765332,uniform_random
synthetic_uniform_370,1516,1,179.59060647772876,uniform_random
synthetic_uniform_371,429,3,305.50749052056034,uniform_random
synthetic_uniform_372,1730,2,316.0480931780412,uniform_random
synthetic_uniform_373,760,1,24.55641608330249,uniform_random
synthetic_uniform_374,402,5,57.84259534048946,uniform_random
synthetic_uniform_375,1039,5,257.47797469437546,uniform_random
synthetic_uniform_376,1278,5,210.66636400883777,uniform_random
synthetic_uniform_377,1007,2,72.64665274760083,uniform_random
synthetic_uniform_378,1738,5,307.49533574741974,uniform_random
synthetic_uniform_379,1133,1,242.6191890993945,uniform_random
synthetic_uniform_380,692,2,207.6635735333516,uniform_random
synthetic_uniform_381,1828,3,77.6581152821708,uniform_random
synthetic_uniform_382,626,5,91.11145215931381,uniform_random
synthetic_uniform_383,1380,0,219.66592416663258,uniform_random
synthetic_uniform_384,1506,5,213.7836934257432,uniform_random
synthetic_uniform_385,248,5,13.22705502860787,uniform_random
synthetic_uniform_386,1688,4,211.35950660944224,uniform_random
synthetic_uniform_387,1702,3,129.10451000305497,uniform_random
synthetic_uniform_388,1558,2,178.7809968953124,uniform_random
synthetic_uniform_389,739,5,222.81289390954836,uniform_random
synthetic_uniform_390,1388,1,284.52054738709575,uniform_random
synthetic_uniform_391,1481,3,33.27126869217459,uniform_random
synthetic_uniform_392,1702,1,293.77317947765164,uniform_random
synthetic_uniform_393,1651,0,119.18579093117161,uniform_random
synthetic_uniform_394,274,4,249.34369702001774,uniform_random
synthetic_uniform_395,254,5,272.0839368861256,uniform_random
synthetic_uniform_396,485,4,133.08231619416674,uniform_random
synthetic_uniform_397,1141,5,162.81958490721863,uniform_random
synthetic_uniform_398,1295,4,173.236276095616,uniform_random
synthetic_uniform_399,310,3,137.17507371344544,uniform_random
synthetic_uniform_400,1444,4,88.40066859030485,uniform_random
synthetic_uniform_401,157,2,172.34970593375718,uniform_random
synthetic_uniform_402,1157,2,159.84185782986864,uniform_random
synthetic_uniform_403,810,4,286.1163868354204,uniform_random
synthetic_uniform_404,1248,5,77.65353550452267,uniform_random
synthetic_uniform_405,1771,4,296.4045935056867,uniform_random
synthetic_uniform_406,945,2,154.37397324975512,uniform_random
synthetic_uniform_407,179,2,132.06209934040785,uniform_random
synthetic_uniform_408,1175,3,306.3777221696486,uniform_random
synthetic_uniform_409,1140,5,291.9684479121676,uniform_random
synthetic_uniform_410,492,0,122.14256293620761,uniform_random
synthetic_uniform_411,777,0,106.48189656264503,uniform_random
synthetic_uniform_412,520,4,4.463883883106472,uniform_random
synthetic_uniform_413,717,5,110.94463183101755,uniform_random
synthetic_uniform_414,1544,4,73.9999146377135,uniform_random
synthetic_uniform_415,1128,3,36.625477180241255,uniform_random
synthetic_uniform_416,1570,0,84.94265686973445,uniform_random
synthetic_uniform_417,252,0,38.79005851473997,uniform_random
synthetic_uniform_418,565,2,153.4836359732069,uniform_random
synthetic_uniform_419,1437,3,118.99350578196048,uniform_random
synthetic_uniform_420,1014,0,275.0455301664595,uniform_random
synthetic_uniform_421,472,2,226.12939419695687,uniform_random
synthetic_uniform_422,3,4,17.241554813931774,uniform_random
synthetic_uniform_423,405,5,142.963825921111,uniform_random
synthetic_uniform_424,1262,0,88.9115915330698,uniform_random
synthetic_uniform_425,924,4,204.22507337072867,uniform_random
synthetic_uniform_426,153,2,43.71561883074871,uniform_random
synthetic_uniform_427,1199,4,109.24806660701003,uniform_random
synthetic_uniform_428,171,3,113.01795560348974,uniform_random
synthetic_uniform_429,571,5,238.33078785634302,uniform_random
synthetic_uniform_430,606,1,99.34706948060115,uniform_random
synthetic_uniform_431,750,2,298.087863445014,uniform_random
synthetic_uniform_432,1179,0,225.63739652713232,uniform_random
synthetic_uniform_433,1411,5,81.54409942717766,uniform_random
synthetic_uniform_434,611,3,266.3854923464989,uniform_random
synthetic_uniform_435,1024,0,195.57991396765627,uniform_random
synthetic_uniform_436,83,4,63.378720240380744,uniform_random
synthetic_uniform_437,250,0,186.29614369735233,uniform_random
synthetic_uniform_438,823,0,186.49867143199825,uniform_random
synthetic_uniform_439,1338,3,56.47614796224938,uniform_random
synthetic_uniform_440,681,5,35.14875134446031,uniform_random
synthetic_uniform_441,76,5,184.57708667034305,uniform_random
synthetic_uniform_442,1689,4,56.79042871262306,uniform_random
synthetic_uniform_443,1017,1,4.223164761716377,uniform_random
synthetic_uniform_444,1109,4,65.03834331301701,uniform_random
synthetic_uniform_445,1387,1,303.5355558165712,uniform_random
synthetic_uniform_446,205,2,50.724598120932455,uniform_random
synthetic_uniform_447,732,4,237.08112275399046,uniform_random
synthetic_uniform_448,345,2,170.81673314470416,uniform_random
synthetic_uniform_449,908,1,60.364344437596124,uniform_random
synthetic_uniform_450,622,3,50.78761950952318,uniform_random
synthetic_uniform_451,615,2,212.26761274237356,uniform_random
synthetic_uniform_452,514,5,159.13605190933305,uniform_random
synthetic_uniform_453,1443,1,25.69312015866612,uniform_random
synthetic_uniform_454,1603,5,266.72884506938016,uniform_random
synthetic_uniform_455,1409,2,79.9319949828279,uniform_random
synthetic_uniform_456,102,1,16.830361998053878,uniform_random
synthetic_uniform_457,225,2,156.1149795825624,uniform_random
synthetic_uniform_458,1403,4,188.85085778119839,uniform_random
synthetic_uniform_459,753,3,49.79107436146438,uniform_random
synthetic_uniform_460,1414,2,249.8953326648711,uniform_random
synthetic_uniform_461,1234,0,76.24628841254862,uniform_random
synthetic_uniform_462,115,3,49.35412873915303,uniform_random
synthetic_uniform_463,1643,0,0.9379513233509479,uniform_random
synthetic_uniform_464,407,2,74.73714455342221,uniform_random
synthetic_uniform_465,518,2,59.23193951797106,uniform_random
synthetic_uniform_466,1220,1,172.99065927170554,uniform_random
synthetic_uniform_467,532,3,70.9608634501451,uniform_random
synthetic_uniform_468,1186,0,179.19541506043038,uniform_random
synthetic_uniform_469,903,0,301.13526182678766,uniform_random
synthetic_uniform_470,1347,1,37.78207647999101,uniform_random
synthetic_uniform_471,447,3,161.39929507557676,uniform_random
synthetic_uniform_472,799,4,57.63876017628432,uniform_random
