kfg_id,provenance_display,geo_zone,cluster_label,n_cords,n_pattern_types,n_unique_colors,numeric_coverage,frac_broken,sub_ratio,group_size,iso_score,lof_score,z_max,z_flag_feature,iso_flagged,lof_flagged,z_flagged,n_methods_flagged,anomaly_class
KH0142,Nazca,Nazca & Far South,Simple,6,2,2,0.8333333333333334,0.0,0.0,0.0,0.35161730314898715,1.1397951053115638,0.869062362875523,n_colors,False,False,False,0,Normal
KH0143,Nazca,Nazca & Far South,Complex,289,5,18,0.4844290657439446,0.2076124567474048,0.0,0.8695652173913043,0.4167066642603476,1.100124009219693,1.4439088618664895,n_cords,False,False,False,0,Normal
KH0144,Ica,Ica & Paracas,Simple,14,0,4,1.0,0.0,0.0,0.0,0.35775948167262916,1.174271331706974,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0145,Near Lima,Central Coast,Simple,28,3,7,0.9285714285714286,0.0,0.0,6.0,0.3609795273701837,1.0712005080885336,0.8265396007985731,frac_broken,False,False,False,0,Normal
KH0147,Pachacamac,Central Coast,Complex,287,6,13,0.7142857142857143,0.0871080139372822,0.0,7.833333333333333,0.45804099782001517,1.2445408450101374,2.138298762862675,n_pendants,False,False,False,0,Normal
KH0148,Marquez,Central Coast,Simple,15,1,4,0.6666666666666666,0.0,0.0,2.0,0.35347669887994965,1.0153398346969569,0.8265396007985731,frac_broken,False,False,False,0,Normal
KH0149,Marquez,Central Coast,Simple,49,3,7,0.7551020408163265,0.4081632653061224,0.0,0.2,0.3578164911965222,1.0223010885910226,1.0321661623928464,frac_broken,False,False,False,0,Normal
KH0150,Pachacamac,Central Coast,Simple,13,2,2,0.6153846153846154,0.0,0.0,0.0,0.3556193761132512,1.0054819283349221,0.869062362875523,n_colors,False,False,False,0,Normal
KH0151,Ica,Ica & Paracas,Simple,23,1,9,0.9130434782608696,0.0869565217391304,0.0,0.3333333333333333,0.34946096494255857,1.085606157372545,0.7357692204809974,n_pattern_types,False,False,False,0,Normal
KH0152,Nazca,Nazca & Far South,Complex,285,7,4,0.9052631578947368,0.0210526315789473,0.009708737864077669,4.904761904761905,0.4498554784682058,1.18831939479547,1.9601500421599698,n_pattern_types,False,False,False,0,Normal
KH0153,Chuquitanta,Central Coast,Simple,4,1,4,1.0,0.0,0.0,0.0,0.3539653257251052,1.021473128015742,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0154,Ica,Ica & Paracas,Simple,35,2,14,1.0,0.0,0.0,0.0,0.3665957681486846,1.1671623978281511,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0155,Pachacamac,Central Coast,Simple,14,0,14,0.7857142857142857,0.0714285714285714,0.0,0.3333333333333333,0.36778837658295294,1.1257433007285689,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0156,Nazca,Nazca & Far South,Simple,192,3,15,0.96875,0.0885416666666666,0.0,0.47619047619047616,0.3917746395764496,1.2425228208477337,0.9189448306739516,numeric_coverage,False,False,False,0,Normal
KH0157,Ica,Ica & Paracas,Simple,20,1,1,1.0,0.0,0.0,0.0,0.3665616950817753,1.0674482800815357,1.1230463757686582,n_colors,False,False,False,0,Normal
KH0158,Ica,Ica & Paracas,Simple,18,0,2,0.8333333333333334,0.0555555555555555,0.0,3.0,0.3656531351628096,1.0587344898229676,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0159,Ica,Ica & Paracas,Simple,30,2,3,1.0,0.0333333333333333,0.0,0.0,0.35325822117802713,1.0104649653350495,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0160,Pachacamac,Central Coast,Simple,62,4,2,0.9032258064516128,0.032258064516129,0.0,0.0,0.36301680091767075,1.0128382371454898,0.869062362875523,n_colors,False,False,False,0,Normal
KH0161,Pachacamac,Central Coast,Simple,90,2,4,0.8333333333333334,0.0777777777777777,0.0,0.2222222222222222,0.3466407125452189,1.059996298783919,0.4723528914793197,frac_broken,False,False,False,0,Normal
KH0162,Ica,Ica & Paracas,Simple,123,5,6,0.8617886178861789,0.0,0.0,2.6,0.36907011993603167,1.0377712835125252,1.061510287946314,n_pattern_types,False,False,False,0,Normal
KH0163,Ocucaje,Ica & Paracas,Simple,18,2,3,1.0,0.0,0.0,0.0,0.36300626619805215,1.054674324401748,1.1230463757686582,n_colors,False,False,False,0,Normal
KH0164,Ocucaje,Ica & Paracas,Simple,20,1,5,1.0,0.1,0.0,0.0,0.3549402277809542,1.0971225912858495,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0165,Ocucaje,Ica & Paracas,Simple,112,4,4,0.9464285714285714,0.0625,0.0,0.0,0.3664721953137328,1.0765510429033354,0.8203925571755923,numeric_coverage,False,False,False,0,Normal
KH0166,Ica,Ica & Paracas,Simple,41,2,5,0.902439024390244,0.048780487804878,0.07692307692307693,3.25,0.36255693309440495,1.023116992620816,0.6261724669641926,numeric_coverage,False,False,False,0,Normal
KH0167,Pachacamac,Central Coast,Simple,47,5,2,0.8723404255319149,0.0212765957446808,0.2,5.0,0.42078333681149677,1.1575228196761902,1.061510287946314,n_pattern_types,False,False,False,0,Normal
KH0168,Ica,Ica & Paracas,Simple,118,5,31,0.8983050847457628,0.0508474576271186,0.0,1.5833333333333333,0.4183094737658981,1.0494554677507673,1.4167937531626933,n_colors,False,False,False,0,Normal
KH0169,Unknown,,Simple,40,3,5,0.975,0.025,0.0,6.333333333333333,0.3625794429521405,1.0980672109954206,0.946539467253492,numeric_coverage,False,False,False,0,Normal
KH0170,Near Lima,Central Coast,Simple,3,0,3,1.0,0.0,0.0,0.0,0.36118480497116817,1.0147441435664355,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0171,Near Lima,Central Coast,Simple,9,1,4,0.8888888888888888,0.1111111111111111,0.0,1.5,0.34987149794430983,1.034429582116819,0.7357692204809974,n_pattern_types,False,False,False,0,Normal
KH0172,Pachacamac,Central Coast,Simple,65,4,4,0.9384615384615383,0.0461538461538461,0.0,0.0,0.3731251053821552,1.1457038547773846,0.8491183707066868,n_groups,False,False,False,0,Normal
KH0173,Unknown,,Simple,34,2,1,0.7941176470588235,0.0,0.0,3.2,0.37485418675783944,1.1194684150559406,1.1230463757686582,n_colors,False,False,False,0,Normal
KH0174,Pachacamac,Central Coast,Simple,18,0,2,0.6666666666666666,0.1111111111111111,0.0,0.0,0.3619769651745327,1.0232454528074442,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0175,Between Ica and Pisco,Ica & Paracas,Simple,53,6,3,0.981132075471698,0.0188679245283018,0.0,2.25,0.38558550830632154,1.1122825749000484,1.510830165053142,n_pattern_types,False,False,False,0,Normal
KH0176,Between Ica and Pisco,Ica & Paracas,Simple,23,3,4,0.8260869565217391,0.0869565217391304,0.0,0.0,0.34147086703741114,0.9838055031215142,0.47169416226103833,n_cords,False,False,False,0,Normal
KH0177,Ica,Ica & Paracas,Simple,8,2,1,1.0,0.0,0.0,0.0,0.36650470635308413,1.0207461663591892,1.1230463757686582,n_colors,False,False,False,0,Normal
KH0178,Ica,Ica & Paracas,Simple,16,0,11,0.9375,0.0,0.0,0.0,0.3673493754656141,1.1546212743919895,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0179,Ica,Ica & Paracas,Simple,5,1,2,0.8,0.0,0.0,0.0,0.35331936206584114,1.08159775375618,0.869062362875523,n_colors,False,False,False,0,Normal
KH0180,Pachacamac,Central Coast,Simple,27,4,2,0.8518518518518519,0.0,0.0,0.25,0.35517728420450484,1.0215252128035703,0.869062362875523,n_colors,False,False,False,0,Normal
KH0181,Ica,Ica & Paracas,Simple,33,4,5,1.0,0.0303030303030303,0.0,2.75,0.36406427498260346,1.013426165536051,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0182,Pachacamac,Central Coast,Simple,21,4,4,0.7142857142857143,0.0,0.0,0.3333333333333333,0.3550156269477836,1.0331169648146188,0.8265396007985731,frac_broken,False,False,False,0,Normal
KH0183,Ica,Ica & Paracas,Complex,362,6,17,0.5662983425414365,0.011049723756906,0.15702479338842976,5.761904761904762,0.5016548898810378,1.1259534003457252,1.9696194662323148,n_cords,False,False,False,0,Normal
KH0184,Pachacamac,Central Coast,Simple,9,0,2,0.8888888888888888,0.0,0.0,0.0,0.3590002202232696,1.1825096975915046,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0185,Unknown,,Simple,18,1,7,0.9444444444444444,0.1111111111111111,0.0,0.0,0.35576358855377027,1.0449032392863686,0.8116323550868493,numeric_coverage,False,False,False,0,Normal
KH0186,Unknown,,Simple,30,2,3,0.9666666666666668,0.0,0.0,0.0,0.35178967740627903,1.0185227295446628,0.9097466184807719,numeric_coverage,False,False,False,0,Normal
KH0187,Pachacamac,Central Coast,Simple,125,5,58,0.648,0.064,0.09090909090909091,1.2941176470588236,0.4497695792700725,1.3724926445010635,2.6823179818550935,n_unique_colors,False,False,False,0,Normal
KH0188,Ica,Ica & Paracas,Simple,24,3,6,1.0,0.0,0.0,0.08333333333333333,0.35729343446901474,1.0727025936026124,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0189,Pachacamac,Central Coast,Simple,59,6,8,0.9661016949152542,0.0338983050847457,0.17391304347826086,1.9166666666666667,0.41858539895652636,1.0725400685368842,1.510830165053142,n_pattern_types,False,False,False,0,Normal
KH0190,Between Ica and Pisco,Ica & Paracas,Simple,15,2,3,1.0,0.0,0.0,0.6666666666666666,0.353210261520318,1.0155739112693827,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0191,Between Ica and Pisco,Ica & Paracas,Simple,27,5,4,0.9629629629629628,0.0,0.07692307692307693,1.8571428571428572,0.3884529765757089,1.0209416705302101,1.061510287946314,n_pattern_types,False,False,False,0,Normal
KH0192,Pachacamac,Central Coast,Complex,338,8,9,0.7928994082840237,0.0532544378698224,0.2127659574468085,2.088888888888889,0.5096859118869236,1.2577335895644808,2.4094699192667974,n_pattern_types,False,False,False,0,Normal
KH0193,Nazca,Nazca & Far South,Complex,303,7,10,0.5544554455445545,0.033003300330033,0.1506849315068493,2.8076923076923075,0.4586047882201833,1.1611972859899384,1.9601500421599698,n_pattern_types,False,False,False,0,Normal
KH0194,Near Lima,Central Coast,Simple,15,0,2,1.0,0.0666666666666666,0.0,0.0,0.3721925346894005,1.1138281167253372,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0195,Near Lima,Central Coast,Simple,30,5,4,0.9333333333333332,0.6333333333333333,0.0,0.125,0.39559675573198655,1.1192145459834533,2.0575521750867796,frac_broken,False,False,False,0,Normal
KH0196,Ica,Ica & Paracas,Simple,28,2,6,0.7857142857142857,0.1428571428571428,0.0,0.1,0.3444643514387436,0.9868148437094317,0.43568658661954346,n_cords,False,False,False,0,Normal
KH0197,Ica,Ica & Paracas,Simple,35,0,8,0.8857142857142857,0.0571428571428571,0.0,2.6666666666666665,0.35842274754768144,1.160419225340032,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0198,Unknown,,Complex,149,6,20,0.8791946308724832,0.0134228187919463,0.6119402985074627,3.35,0.5375559554728925,1.312730781577328,2.5873100714970154,n_subsidiaries,False,False,False,0,Normal
KH0199,Unknown,,Simple,5,0,5,1.0,0.0,0.0,0.0,0.3625618556075341,1.1711277743388144,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0200,Unknown,,Simple,22,0,1,1.0,0.0,0.0,0.0,0.39847077231922173,1.9190485582453978,1.1850890975878252,n_pattern_types,False,True,False,1,Candidate
KH0201,Unknown,,Simple,7,1,2,0.7142857142857143,0.1428571428571428,0.0,1.5,0.3577478694314772,1.0180976667962154,0.869062362875523,n_colors,False,False,False,0,Normal
KH0202,Unknown,,Simple,9,1,2,1.0,0.0,0.0,0.0,0.35654411455192364,0.9930350482102195,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0203,Unknown,,Simple,30,4,9,0.9333333333333332,0.0,0.4,1.0,0.4073887577437692,1.3219367496658085,0.8730194996291195,sub_ratio,False,False,False,0,Normal
KH0204,Unknown,,Simple,64,3,6,0.796875,0.0,0.0,4.571428571428571,0.3646439062758911,1.0783162694598603,0.8265396007985731,frac_broken,False,False,False,0,Normal
KH0205,Pachacamac,Central Coast,Simple,3,0,1,1.0,0.0,0.0,0.0,0.3685762610531181,0.951870283971769,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0206,Pachacamac,Central Coast,Simple,12,1,3,0.9166666666666666,0.3333333333333333,0.0,0.0,0.3570626536536521,1.1136711254960088,0.869062362875523,n_colors,False,False,False,0,Normal
KH0207,Pachacamac,Central Coast,Simple,35,7,4,0.8,0.3142857142857143,0.0,2.4,0.3961220236688516,1.3360335188416643,1.9601500421599698,n_pattern_types,False,False,False,0,Normal
KH0208,Unknown,,Simple,101,0,3,0.0,0.0,0.0,0.0,0.4254534244080604,1.0668394841020084,3.358223839154835,numeric_coverage,False,False,True,1,Candidate
KH0209,Ica Valley (near Callengo),Ica & Paracas,Simple,7,0,1,0.8571428571428571,0.1428571428571428,0.0,0.0,0.3704530683366058,1.1886218445695906,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0210,Ica Valley (near Callengo),Ica & Paracas,Simple,13,2,4,1.0,0.0,0.0,3.0,0.3612341694158093,1.1187556899251125,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0211,Ica Valley (near Callengo),Ica & Paracas,Simple,8,1,1,0.875,0.0,0.0,0.0,0.3616927256352471,1.144069664554034,1.1230463757686582,n_colors,False,False,False,0,Normal
KH0212,Ica Valley (near Callengo),Ica & Paracas,Simple,7,0,4,0.7142857142857143,0.1428571428571428,0.6666666666666666,1.5,0.42848496017232,1.573687137075228,1.581164509370851,sub_ratio,False,False,False,0,Normal
KH0213,Ica Valley (near Callengo),Ica & Paracas,Simple,7,0,4,0.8571428571428571,0.1428571428571428,1.0,3.0,0.46944621541028186,1.9226046667754617,2.4663457715480157,sub_ratio,False,True,False,1,Candidate
KH0214,Ica Valley (near Callengo),Ica & Paracas,Simple,6,0,3,1.0,0.0,0.0,1.0,0.3641312252296226,0.9796730073090612,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0215,Ica Valley (near Callengo),Ica & Paracas,Simple,11,0,2,1.0,0.1818181818181818,0.0,2.0,0.36999412800999765,1.1882176817881671,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0216,Unknown,,Simple,19,1,1,1.0,0.0526315789473684,0.0,0.0,0.3634286378141789,1.0271319167025097,1.1230463757686582,n_colors,False,False,False,0,Normal
KH0217,Unknown,,Simple,86,4,18,0.9186046511627908,0.0930232558139534,0.0,0.041666666666666664,0.372951252817162,1.0592300366307827,0.6975460023032195,numeric_coverage,False,False,False,0,Normal
KH0218,"Central Coast (Late Period, prob.)",Central Coast,Simple,64,4,3,1.0,0.0,0.0,1.588235294117647,0.38176265275105786,1.0587973436954088,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0219,Ica,Ica & Paracas,Simple,18,3,3,0.9444444444444444,0.1111111111111111,0.0,2.6666666666666665,0.35596667283799344,1.0481156350421288,0.8116323550868493,numeric_coverage,False,False,False,0,Normal
KH0220,Unknown,,Simple,30,2,2,0.4666666666666667,0.0,0.0,0.0,0.372290418238922,1.024449562660972,1.2978243078824732,numeric_coverage,False,False,False,0,Normal
KH0221,Unknown,,Simple,37,2,3,0.3243243243243243,0.1351351351351351,0.0,0.0,0.37728807801886366,1.0221778124400553,1.926285940973271,numeric_coverage,False,False,False,0,Normal
KH0222,Ica,Ica & Paracas,Simple,20,1,4,0.45,0.05,0.0,1.3333333333333333,0.3628037186821419,1.002998421802557,1.3714100054279148,numeric_coverage,False,False,False,0,Normal
KH0223,"Ica (Site T, Grave M — Uhle)",Ica & Paracas,Simple,21,0,4,0.7142857142857143,0.4285714285714285,0.0,5.5,0.3787908626837962,1.2304791136022593,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0224,Unknown,,Simple,32,1,4,0.6875,0.75,0.0,0.3333333333333333,0.3919845546135917,1.012906201599078,2.5888322390656606,frac_broken,False,False,False,0,Normal
KH0225,Unknown,,Complex,253,6,19,0.6442687747035574,0.1976284584980237,0.024390243902439025,0.9318181818181818,0.42923983343232347,1.070852914777191,1.510830165053142,n_pattern_types,False,False,False,0,Normal
KH0226,Unknown,,Simple,28,1,3,0.8214285714285714,0.1071428571428571,0.0,11.0,0.3852095077128508,1.3405901379544847,1.0576263631247236,group_size,False,False,False,0,Normal
KH0227,Unknown,,Simple,14,0,3,0.8571428571428571,0.4285714285714285,0.0,0.0,0.37212679794582215,1.2052517575390924,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0228,Unknown,,Complex,218,6,10,0.8348623853211009,0.0458715596330275,0.018518518518518517,3.6,0.40314455374783553,1.0448251633472914,1.510830165053142,n_pattern_types,False,False,False,0,Normal
KH0229,Unknown,,Simple,143,1,9,0.916083916083916,0.1048951048951049,0.0,12.428571428571429,0.4271770280759648,1.6391111250071675,1.2467863073443148,group_size,False,False,False,0,Normal
KH0230,Unknown,,Simple,39,3,14,0.8461538461538461,0.0512820512820512,0.0,1.8,0.3513083006879421,1.0380570438324044,0.5930099023463182,frac_broken,False,False,False,0,Normal
KH0231,Unknown,,Simple,68,4,2,0.6764705882352942,0.0588235294117647,0.0,6.0,0.3781688605239901,1.1516271548819539,0.869062362875523,n_colors,False,False,False,0,Normal
KH0232,Unknown,,Simple,100,8,7,0.98,0.01,0.0,2.4615384615384617,0.41723342756477366,1.1457995414364501,2.4094699192667974,n_pattern_types,False,False,False,0,Normal
KH0233,Unknown,,Simple,36,1,6,0.8055555555555556,0.3055555555555556,0.0,18.0,0.40064275211320766,1.4852740476360995,1.9845100898007204,group_size,False,False,False,0,Normal
KH0234,Unknown,,Simple,20,2,3,1.0,0.0,0.0,0.0,0.3518130507033458,1.0056275400994763,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0235,Nazca,Nazca & Far South,Simple,37,3,4,0.945945945945946,0.5675675675675675,0.0,0.8181818181818182,0.3782643990732437,1.0669389276917578,1.7580661158554414,frac_broken,False,False,False,0,Normal
KH0236,Nazca,Nazca & Far South,Simple,5,0,4,0.8,0.0,0.0,3.0,0.3681735935513801,1.0979379508228369,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0237,Leymebamba,Chachapoyas,Complex,572,8,15,0.5559440559440559,0.0192307692307692,0.13013698630136986,3.0416666666666665,0.5582888023320913,1.340453399049816,3.4819376431750997,n_cords,True,False,True,2,High-confidence
KH0238,Leymebamba,Chachapoyas,Simple,116,4,17,0.9396551724137931,0.0086206896551724,0.1,4.0,0.4292406767177708,1.0971424627579698,1.6707777660558285,n_colors,False,False,False,0,Normal
KH0239,Leymebamba,Chachapoyas,Complex,758,6,36,0.6147757255936676,0.1147757255936675,0.21683673469387754,26.133333333333333,0.6847112177586462,1.9882007320985846,6.641393403829716,n_pendants,True,True,True,3,High-confidence
KH0240,Leymebamba,Chachapoyas,Complex,573,8,12,0.7399650959860384,0.0122164048865619,0.04597701149425287,1.1917808219178083,0.5415717776084251,1.4218027581643748,3.4891391583033986,n_cords,True,False,True,2,High-confidence
KH0241,Leymebamba,Chachapoyas,Simple,62,1,8,0.6451612903225806,0.1290322580645161,0.0,3.25,0.36431203236552817,1.0109853777498439,0.7357692204809974,n_pattern_types,False,False,False,0,Normal
KH0242,Leymebamba,Chachapoyas,Complex,874,9,8,0.6281464530892449,0.0011441647597254,0.06315789473684211,4.523809523809524,0.6304689615081388,1.9024247528432046,5.6567952119213905,n_cords,True,True,True,3,High-confidence
KH0243,Leymebamba,Chachapoyas,Simple,80,2,4,0.475,0.0125,0.029411764705882353,2.125,0.3949260078951275,1.0942983306022054,1.2610314591097527,numeric_coverage,False,False,False,0,Normal
KH0244,Leymebamba,Chachapoyas,Simple,6,1,1,1.0,0.0,0.0,0.0,0.3631067885806252,1.0640187167769288,1.1230463757686582,n_colors,False,False,False,0,Normal
KH0245,Leymebamba,Chachapoyas,Complex,164,6,7,0.6097560975609756,0.0,0.0,0.7142857142857143,0.39049861649609285,1.0724922794274323,1.510830165053142,n_pattern_types,False,False,False,0,Normal
KH0246,Leymebamba,Chachapoyas,Complex,176,6,10,0.8977272727272727,0.0397727272727272,0.0,0.5666666666666667,0.39917817940174527,1.0312671258767345,1.510830165053142,n_pattern_types,False,False,False,0,Normal
KH0247,Leymebamba,Chachapoyas,Complex,343,6,32,0.8338192419825073,0.0495626822157434,0.16783216783216784,5.958333333333333,0.5175981567008844,1.160108488774858,2.174179995061616,n_pendants,False,False,False,0,Normal
KH0248,Leymebamba,Chachapoyas,Simple,126,5,10,0.7698412698412699,0.119047619047619,0.4074074074074074,4.5,0.4503385875066014,1.302871167117122,1.2919722793560744,n_subsidiaries,False,False,False,0,Normal
KH0249,Leymebamba,Chachapoyas,Simple,59,1,4,0.864406779661017,0.0,0.12903225806451613,4.428571428571429,0.4001294122872941,1.2402102378130127,0.8265396007985731,frac_broken,False,False,False,0,Normal
KH0250,Leymebamba,Chachapoyas,Simple,44,3,5,0.7272727272727273,0.1818181818181818,0.0,2.1,0.3495795515918088,0.9927434961890684,0.3204623445667598,n_cords,False,False,False,0,Normal
KH0251,Leymebamba,Chachapoyas,Simple,88,3,14,0.8636363636363636,0.1477272727272727,0.7692307692307693,1.1818181818181819,0.4532026837737731,1.4292688585873183,1.8535279746561328,sub_ratio,False,False,False,0,Normal
KH0252,Leymebamba,Chachapoyas,Complex,442,6,12,0.7398190045248869,0.1923076923076923,0.013824884792626729,31.0,0.5442503164298859,1.6064707058509726,3.7058655821990003,group_size,True,False,True,2,High-confidence
KH0253,Leymebamba,Chachapoyas,Complex,122,6,16,0.8442622950819673,0.0327868852459016,0.0,0.9259259259259259,0.39792158595895843,1.024376392670596,1.510830165053142,n_pattern_types,False,False,False,0,Normal
KH0254,Leymebamba,Chachapoyas,Simple,38,3,8,0.8421052631578947,0.0,0.0,0.875,0.3471882201624938,1.0115282103387382,0.8265396007985731,frac_broken,False,False,False,0,Normal
KH0255,Leymebamba,Chachapoyas,Simple,18,0,5,0.5555555555555556,0.1666666666666666,0.0,1.25,0.36477350726035895,1.0589024317743454,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0256,Leymebamba,Chachapoyas,Simple,30,2,9,0.9333333333333332,0.0,0.0,0.6666666666666666,0.3569636031215682,1.0358650143340946,0.8265396007985731,frac_broken,False,False,False,0,Normal
KH0257,Leymebamba,Chachapoyas,Complex,162,6,10,0.845679012345679,0.0061728395061728,0.0,1.1304347826086956,0.38751492773235113,1.05212838625808,1.510830165053142,n_pattern_types,False,False,False,0,Normal
KH0258,Leymebamba,Chachapoyas,Complex,314,8,6,0.6592356687898089,0.3184713375796178,0.0,1.5483870967741935,0.4468114806240315,1.1429172524151785,2.4094699192667974,n_pattern_types,False,False,False,0,Normal
KH0259,Atarco,Ica & Paracas,Simple,20,1,2,0.9,0.0,0.0,5.0,0.3637580590006544,1.161224197499419,0.869062362875523,n_colors,False,False,False,0,Normal
KH0260,Atarco,Ica & Paracas,Simple,19,1,2,0.8947368421052632,0.0,0.0,4.5,0.36055745901906516,1.1373003106319683,0.869062362875523,n_colors,False,False,False,0,Normal
KH0261,Unknown,,Simple,46,4,4,0.6086956521739131,0.4565217391304347,0.0,0.0,0.3725089788727482,1.0049957847934412,1.2523823886840035,frac_broken,False,False,False,0,Normal
KH0262,Atarco,Ica & Paracas,Simple,17,0,2,1.0,0.0,0.0,0.75,0.3618323278956904,1.0085423040823784,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0263,Atarco,Ica & Paracas,Simple,91,7,4,0.7142857142857143,0.1098901098901098,0.0,1.875,0.3854535678330047,1.127908708215623,1.9601500421599698,n_pattern_types,False,False,False,0,Normal
KH0264,Atarco,Ica & Paracas,Simple,75,4,3,0.7866666666666666,0.0533333333333333,0.02564102564102564,5.571428571428571,0.3871174765335188,1.1840772653745923,0.869062362875523,n_colors,False,False,False,0,Normal
KH0265,"Ica Valley (Site T, Grave M)",Ica & Paracas,Simple,38,2,7,0.8157894736842105,0.1578947368421052,0.0,0.0,0.3493861997794842,0.9840327905904885,0.40085770159015277,n_colors,False,False,False,0,Normal
KH0266,"Ica Valley (Site T, Grave M)",Ica & Paracas,Simple,8,0,7,1.0,0.0,0.0,1.0,0.36609744665683497,1.145575258824052,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0267,Unknown,,Complex,188,8,21,0.9308510638297872,0.0478723404255319,0.20238095238095238,2.210526315789474,0.5026565100977369,1.2128299657829213,2.4094699192667974,n_pattern_types,False,False,False,0,Normal
KH0268,"Arica, Chile (Playa Miller 6)",Arica & N. Chile,Simple,22,0,6,1.0,0.0,0.15384615384615385,2.1666666666666665,0.4060334504178927,1.3793739087096593,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0269,Unknown,,Complex,171,6,53,0.8771929824561403,0.0,0.0,0.14285714285714285,0.4594218864596924,1.4496119532291272,2.402720897386973,n_unique_colors,False,False,False,0,Normal
KH0270,Unknown,,Simple,39,1,14,0.7948717948717948,0.2307692307692307,0.0,0.0,0.374136179001373,1.052313315276437,0.9088257273764231,n_colors,False,False,False,0,Normal
KH0271,Huari,Southern Highlands,Complex,91,4,2,1.0,0.0219780219780219,0.0,0.0,0.4677533856228055,2.364823058802684,3.3511943473924726,n_groups,False,True,True,2,High-confidence
KH0272,Nazca,Nazca & Far South,Simple,49,0,5,0.4693877551020408,0.3469387755102041,0.0,4.0,0.39174298418851417,1.1632287996172832,1.285810316446483,numeric_coverage,False,False,False,0,Normal
KH0273,Unknown,,Simple,43,4,3,0.8372093023255814,0.0465116279069767,0.0,0.0,0.3516911118742343,0.9939726210042691,0.6150783499823879,n_colors,False,False,False,0,Normal
KH0274,Unknown,,Simple,25,4,4,0.84,0.36,0.0,0.0,0.3580497657700749,1.043762308583781,0.812838882336259,frac_broken,False,False,False,0,Normal
KH0275,Unknown,,Complex,160,7,16,0.68125,0.43125,0.0,0.9210526315789473,0.43599189034627234,1.0877756673116907,1.9601500421599698,n_pattern_types,False,False,False,0,Normal
KH0276,Lima (Pueblo Libre),Central Coast,Simple,107,3,11,0.7289719626168224,0.0747663551401869,0.2,3.5714285714285716,0.38696779867154735,1.1848721570628418,0.48606639557846276,frac_broken,False,False,False,0,Normal
KH0277,Lima (Pueblo Libre),Central Coast,Simple,47,4,67,1.0,0.0425531914893617,0.0,0.0,0.46899123672452014,2.196301879230875,3.1855927338977104,n_unique_colors,False,True,True,2,High-confidence
KH0278,Lima (Pueblo Libre),Central Coast,Simple,61,5,10,0.8360655737704918,0.0491803278688524,0.25,0.8571428571428571,0.39427132399354686,1.0551404512007054,1.061510287946314,n_pattern_types,False,False,False,0,Normal
KH0279,Unknown,,Complex,327,7,37,0.6574923547400612,0.2262996941896024,0.1282051282051282,1.95,0.4938790148658481,1.1275266918388271,2.1787457918420987,n_colors,False,False,False,0,Normal
KH0280,Unknown,,Complex,164,3,2,1.0,0.4817073170731707,0.0,0.0,0.5226154843548788,2.630453230623576,6.446983267698616,n_groups,False,True,True,2,High-confidence
KH0281,Unknown,,Simple,98,4,5,0.8775510204081632,0.1530612244897959,0.0,0.3333333333333333,0.3531877743901279,1.011339597400275,0.6121904108394862,n_pattern_types,False,False,False,0,Normal
KH0282,Unknown,,Simple,98,6,3,0.979591836734694,0.0204081632653061,0.0,0.0,0.39567906116379675,1.078341024743747,1.510830165053142,n_pattern_types,False,False,False,0,Normal
KH0283,Unknown,,Simple,55,1,6,0.9818181818181818,0.0,0.0,2.0,0.35696323030822513,1.1220402180152194,0.9766427071584455,numeric_coverage,False,False,False,0,Normal
